#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2012 04 10 20 20 999 99.0 99.0  0.78  5.56  3.73 163 9999.0 999.0  13.1 999.0 99.0 99.00
2012 04 10 20 50 999 99.0 99.0  0.75  5.56  3.75 169 9999.0 999.0  13.1 999.0 99.0 99.00
2012 04 10 21 20 999 99.0 99.0  0.76  6.67  3.86 163 9999.0 999.0  13.1 999.0 99.0 99.00
2012 04 10 21 50 999 99.0 99.0  0.81  6.67  3.69 168 9999.0 999.0  13.1 999.0 99.0 99.00
2012 04 10 22 20 999 99.0 99.0  0.86  5.88  3.69 170 9999.0 999.0  13.0 999.0 99.0 99.00
2012 04 10 22 50 999 99.0 99.0  0.80  6.25  3.58 169 9999.0 999.0  13.1 999.0 99.0 99.00
2012 04 10 23 20 999 99.0 99.0  0.78  5.56  3.63 165 9999.0 999.0  13.1 999.0 99.0 99.00
2012 04 10 23 50 999 99.0 99.0  0.73  5.88  3.57 166 9999.0 999.0  13.1 999.0 99.0 99.00
2012 04 11 00 20 999 99.0 99.0  0.78  3.70  3.38 173 9999.0 999.0  13.2 999.0 99.0 99.00
2012 04 11 00 50 999 99.0 99.0  0.83  3.12  3.37 186 9999.0 999.0  13.2 999.0 99.0 99.00
2012 04 11 01 20 999 99.0 99.0  0.91  3.23  3.39 193 9999.0 999.0  13.2 999.0 99.0 99.00
2012 04 11 01 50 999 99.0 99.0  1.03  4.55  3.51 170 9999.0 999.0  13.2 999.0 99.0 99.00
2012 04 11 02 20 999 99.0 99.0  1.10  4.00  3.68 189 9999.0 999.0  13.1 999.0 99.0 99.00
2012 04 11 02 50 999 99.0 99.0  1.19  5.00  3.75 183 9999.0 999.0  13.1 999.0 99.0 99.00
2012 04 11 03 20 999 99.0 99.0  1.27  4.55  3.80 183 9999.0 999.0  13.1 999.0 99.0 99.00
2012 04 11 03 50 999 99.0 99.0  1.13  5.26  3.91 179 9999.0 999.0  13.1 999.0 99.0 99.00
2012 04 11 04 20 999 99.0 99.0  1.07  5.26  4.09 179 9999.0 999.0  13.1 999.0 99.0 99.00
2012 04 11 04 50 999 99.0 99.0  0.95  5.26  4.13 179 9999.0 999.0  13.1 999.0 99.0 99.00
2012 04 11 05 20 999 99.0 99.0  0.98  5.26  4.12 183 9999.0 999.0  13.1 999.0 99.0 99.00
2012 04 11 05 50 999 99.0 99.0  0.93  6.25  4.30 180 9999.0 999.0  13.1 999.0 99.0 99.00
2012 04 11 06 20 999 99.0 99.0  0.86  5.88  4.50 179 9999.0 999.0  13.1 999.0 99.0 99.00
2012 04 11 06 50 999 99.0 99.0  0.96  6.25  3.70 176 9999.0 999.0  13.1 999.0 99.0 99.00
2012 04 11 07 20 999 99.0 99.0  1.35  4.17  3.93 353 9999.0 999.0  13.1 999.0 99.0 99.00
2012 04 11 07 50 999 99.0 99.0  1.57  4.76  4.12 359 9999.0 999.0  13.0 999.0 99.0 99.00
2012 04 11 08 20 999 99.0 99.0  1.77  4.76  4.27   3 9999.0 999.0  12.9 999.0 99.0 99.00
2012 04 11 09 50 999 99.0 99.0  2.29  5.88  4.88 359 9999.0 999.0  12.8 999.0 99.0 99.00
2012 04 11 10 20 999 99.0 99.0  2.21  5.88  4.93 359 9999.0 999.0  12.7 999.0 99.0 99.00
2012 04 11 10 50 999 99.0 99.0  2.43  6.67  5.05   7 9999.0 999.0  12.7 999.0 99.0 99.00
2012 04 11 11 20 999 99.0 99.0  2.47  6.25  5.06   4 9999.0 999.0  12.7 999.0 99.0 99.00
2012 04 11 11 50 999 99.0 99.0  2.09  6.67  4.79  13 9999.0 999.0  12.8 999.0 99.0 99.00
2012 04 11 13 20 999 99.0 99.0  2.17  6.67  4.96  10 9999.0 999.0  12.7 999.0 99.0 99.00
2012 04 11 13 50 999 99.0 99.0  2.26  7.14  4.99  17 9999.0 999.0  12.8 999.0 99.0 99.00
2012 04 11 14 20 999 99.0 99.0  2.15  6.67  4.89  13 9999.0 999.0  12.9 999.0 99.0 99.00
2012 04 11 14 50 999 99.0 99.0  1.99  7.14  4.94  14 9999.0 999.0  12.9 999.0 99.0 99.00
2012 04 11 15 20 999 99.0 99.0  1.87  6.67  4.67  10 9999.0 999.0  12.9 999.0 99.0 99.00
2012 04 11 15 50 999 99.0 99.0  1.82  6.67  4.85   7 9999.0 999.0  13.0 999.0 99.0 99.00
2012 04 11 16 20 999 99.0 99.0  1.77  6.67  4.74   9 9999.0 999.0  13.0 999.0 99.0 99.00
2012 04 11 16 50 999 99.0 99.0  1.67  6.25  4.87   7 9999.0 999.0  13.1 999.0 99.0 99.00
2012 04 11 17 20 999 99.0 99.0  1.69  7.14  4.91  13 9999.0 999.0  13.1 999.0 99.0 99.00
2012 04 11 17 50 999 99.0 99.0  1.48  7.14  4.83  17 9999.0 999.0  13.1 999.0 99.0 99.00
2012 04 11 18 20 999 99.0 99.0  1.45  7.14  4.74  20 9999.0 999.0  13.1 999.0 99.0 99.00
2012 04 11 18 50 999 99.0 99.0  1.63  6.67  5.17  14 9999.0 999.0  13.1 999.0 99.0 99.00
2012 04 11 19 20 999 99.0 99.0  1.54  6.67  5.16  14 9999.0 999.0  13.1 999.0 99.0 99.00
2012 04 11 19 50 999 99.0 99.0  1.37  6.67  4.88  14 9999.0 999.0  13.0 999.0 99.0 99.00
2012 04 11 20 20 999 99.0 99.0  1.34  6.67  4.98  16 9999.0 999.0  13.1 999.0 99.0 99.00
2012 04 11 20 50 999 99.0 99.0  1.30  6.67  4.94  17 9999.0 999.0  13.0 999.0 99.0 99.00
2012 04 11 21 20 999 99.0 99.0  1.27  6.25  4.79  14 9999.0 999.0  12.9 999.0 99.0 99.00
2012 04 11 21 50 999 99.0 99.0  1.15  6.25  4.75  13 9999.0 999.0  12.9 999.0 99.0 99.00
2012 04 11 22 20 999 99.0 99.0  1.20  5.88  4.83   7 9999.0 999.0  12.9 999.0 99.0 99.00
2012 04 11 22 50 999 99.0 99.0  1.10  5.88  4.79  12 9999.0 999.0  12.8 999.0 99.0 99.00
2012 04 11 23 20 999 99.0 99.0  1.10  5.56  4.89   4 9999.0 999.0  12.8 999.0 99.0 99.00
2012 04 11 23 50 999 99.0 99.0  1.16  6.25  4.37  27 9999.0 999.0  12.7 999.0 99.0 99.00
2012 04 12 00 20 999 99.0 99.0  1.16  5.88  4.31  14 9999.0 999.0  12.7 999.0 99.0 99.00
2012 04 12 00 50 999 99.0 99.0  1.24  5.88  4.25  14 9999.0 999.0  12.6 999.0 99.0 99.00
2012 04 12 01 20 999 99.0 99.0  1.30  5.56  4.44   9 9999.0 999.0  12.6 999.0 99.0 99.00
2012 04 12 02 20 999 99.0 99.0  1.18  5.88  4.09  23 9999.0 999.0  12.5 999.0 99.0 99.00
2012 04 12 02 50 999 99.0 99.0  1.20  5.56  4.09  10 9999.0 999.0  12.5 999.0 99.0 99.00
2012 04 12 03 20 999 99.0 99.0  1.21  5.26  4.14   9 9999.0 999.0  12.5 999.0 99.0 99.00
2012 04 12 03 50 999 99.0 99.0  1.29  5.56  4.25  12 9999.0 999.0  12.5 999.0 99.0 99.00
2012 04 12 04 20 999 99.0 99.0  1.23  5.26  4.17 359 9999.0 999.0  12.5 999.0 99.0 99.00
2012 04 12 04 50 999 99.0 99.0  1.22  5.56  4.30  12 9999.0 999.0  12.4 999.0 99.0 99.00
2012 04 12 05 20 999 99.0 99.0  1.27  5.00  4.11   0 9999.0 999.0  12.4 999.0 99.0 99.00
2012 04 12 05 50 999 99.0 99.0  1.24  5.26  4.00   9 9999.0 999.0  12.4 999.0 99.0 99.00
2012 04 12 06 20 999 99.0 99.0  1.28  5.56  4.12  14 9999.0 999.0  12.4 999.0 99.0 99.00
2012 04 12 06 50 999 99.0 99.0  1.19  5.26  4.07   6 9999.0 999.0  12.4 999.0 99.0 99.00
2012 04 12 07 20 999 99.0 99.0  1.20  5.88  4.03  19 9999.0 999.0  12.5 999.0 99.0 99.00
2012 04 12 07 50 999 99.0 99.0  1.14  5.56  3.99  12 9999.0 999.0  12.5 999.0 99.0 99.00
2012 04 12 08 20 999 99.0 99.0  1.21  5.26  3.86   4 9999.0 999.0  12.5 999.0 99.0 99.00
2012 04 12 08 50 999 99.0 99.0  1.27  5.00  3.97  12 9999.0 999.0  12.4 999.0 99.0 99.00
2012 04 12 09 20 999 99.0 99.0  1.31  5.56  4.08  12 9999.0 999.0  12.4 999.0 99.0 99.00
2012 04 12 09 50 999 99.0 99.0  1.38  5.88  4.15   4 9999.0 999.0  12.4 999.0 99.0 99.00
2012 04 12 10 20 999 99.0 99.0  1.33  5.88  4.20  13 9999.0 999.0  12.4 999.0 99.0 99.00
2012 04 12 10 50 999 99.0 99.0  1.40  5.88  4.18   7 9999.0 999.0  12.4 999.0 99.0 99.00
2012 04 12 11 20 999 99.0 99.0  1.35  5.88  4.07   2 9999.0 999.0  12.4 999.0 99.0 99.00
2012 04 12 11 50 999 99.0 99.0  1.35  5.56  4.15   2 9999.0 999.0  12.3 999.0 99.0 99.00
2012 04 12 12 20 999 99.0 99.0  1.29  5.88  4.05   6 9999.0 999.0  12.3 999.0 99.0 99.00
2012 04 12 12 50 999 99.0 99.0  1.21  5.88  3.96   9 9999.0 999.0  12.3 999.0 99.0 99.00
2012 04 12 13 20 999 99.0 99.0  1.21  5.26  3.91 359 9999.0 999.0  12.3 999.0 99.0 99.00
2012 04 12 13 50 999 99.0 99.0  1.16  5.56  3.79 357 9999.0 999.0  12.4 999.0 99.0 99.00
2012 04 12 14 20 999 99.0 99.0  1.21  5.56  4.00 350 9999.0 999.0  12.4 999.0 99.0 99.00
2012 04 12 14 50 999 99.0 99.0  1.14  5.56  3.97 356 9999.0 999.0  12.4 999.0 99.0 99.00
2012 04 12 15 20 999 99.0 99.0  1.28  5.56  4.11   0 9999.0 999.0  12.5 999.0 99.0 99.00
2012 04 12 15 50 999 99.0 99.0  1.21  5.00  4.11 348 9999.0 999.0  12.5 999.0 99.0 99.00
2012 04 12 16 20 999 99.0 99.0  1.15  5.56  4.12   4 9999.0 999.0  12.6 999.0 99.0 99.00
2012 04 12 16 50 999 99.0 99.0  1.23  5.56  4.25   7 9999.0 999.0  12.7 999.0 99.0 99.00
2012 04 12 17 20 999 99.0 99.0  1.27  5.56  4.40   6 9999.0 999.0  12.7 999.0 99.0 99.00
2012 04 12 17 50 999 99.0 99.0  1.25  5.56  4.39 359 9999.0 999.0  12.7 999.0 99.0 99.00
2012 04 12 18 20 999 99.0 99.0  1.15  5.56  4.41   2 9999.0 999.0  12.8 999.0 99.0 99.00
2012 04 12 18 50 999 99.0 99.0  1.21  5.26  4.48   0 9999.0 999.0  12.8 999.0 99.0 99.00
2012 04 12 19 20 999 99.0 99.0  1.34  5.56  4.71   6 9999.0 999.0  12.7 999.0 99.0 99.00
2012 04 12 19 50 999 99.0 99.0  1.34  5.56  4.62   2 9999.0 999.0  12.6 999.0 99.0 99.00
2012 04 12 20 20 999 99.0 99.0  1.45  6.67  4.85  24 9999.0 999.0  12.6 999.0 99.0 99.00
2012 04 12 20 50 999 99.0 99.0  1.41  5.88  4.67  10 9999.0 999.0  12.6 999.0 99.0 99.00
2012 04 12 21 20 999 99.0 99.0  1.39  6.25  4.85  10 9999.0 999.0  12.6 999.0 99.0 99.00
2012 04 12 21 50 999 99.0 99.0  1.27  6.67  4.84  17 9999.0 999.0  12.5 999.0 99.0 99.00
2012 04 12 22 20 999 99.0 99.0  1.13  6.25  4.65  12 9999.0 999.0  12.5 999.0 99.0 99.00
2012 04 12 22 50 999 99.0 99.0  1.08  6.25  4.68  17 9999.0 999.0  12.6 999.0 99.0 99.00
2012 04 12 23 20 999 99.0 99.0  1.04  5.88  4.71   9 9999.0 999.0  12.5 999.0 99.0 99.00
2012 04 12 23 50 999 99.0 99.0  1.01  5.88  4.62   6 9999.0 999.0  12.5 999.0 99.0 99.00
2012 04 13 00 20 999 99.0 99.0  0.92  5.56  4.57   7 9999.0 999.0  12.4 999.0 99.0 99.00
2012 04 13 00 50 999 99.0 99.0  0.94  5.88  4.56   7 9999.0 999.0  12.4 999.0 99.0 99.00
2012 04 13 01 20 999 99.0 99.0  0.90  5.56  4.47 359 9999.0 999.0  12.4 999.0 99.0 99.00
2012 04 13 01 50 999 99.0 99.0  0.96  5.56  4.68   7 9999.0 999.0  12.3 999.0 99.0 99.00
2012 04 13 02 20 999 99.0 99.0  0.87  5.56  4.76  16 9999.0 999.0  12.2 999.0 99.0 99.00
2012 04 13 02 50 999 99.0 99.0  0.82  5.56  4.77  10 9999.0 999.0  12.2 999.0 99.0 99.00
2012 04 13 03 20 999 99.0 99.0  0.84  5.56  4.75  17 9999.0 999.0  12.2 999.0 99.0 99.00
2012 04 13 03 50 999 99.0 99.0  0.82  5.56  4.88  19 9999.0 999.0  12.2 999.0 99.0 99.00
2012 04 13 04 20 999 99.0 99.0  0.79  5.56  4.85   7 9999.0 999.0  12.2 999.0 99.0 99.00
2012 04 13 04 50 999 99.0 99.0  0.83  5.56  5.06  20 9999.0 999.0  12.2 999.0 99.0 99.00
2012 04 13 05 20 999 99.0 99.0  0.77  6.25  5.00  27 9999.0 999.0  12.2 999.0 99.0 99.00
2012 04 13 05 50 999 99.0 99.0  0.75  5.88  5.04  21 9999.0 999.0  12.2 999.0 99.0 99.00
2012 04 13 06 20 999 99.0 99.0  0.83  5.88  5.26  20 9999.0 999.0  12.1 999.0 99.0 99.00
2012 04 13 06 50 999 99.0 99.0  0.75  6.25  5.16  23 9999.0 999.0  12.1 999.0 99.0 99.00
2012 04 13 07 20 999 99.0 99.0  0.70  6.25  5.34  21 9999.0 999.0  12.1 999.0 99.0 99.00
2012 04 13 07 50 999 99.0 99.0  0.67  6.25  5.50  24 9999.0 999.0  12.1 999.0 99.0 99.00
2012 04 13 08 20 999 99.0 99.0  0.68  6.67  5.58  26 9999.0 999.0  12.2 999.0 99.0 99.00
2012 04 13 08 50 999 99.0 99.0  0.64  6.25  5.46  20 9999.0 999.0  12.2 999.0 99.0 99.00
2012 04 13 09 20 999 99.0 99.0  0.67  6.25  5.41  28 9999.0 999.0  12.3 999.0 99.0 99.00
2012 04 13 09 50 999 99.0 99.0  0.67  6.67  5.53  45 9999.0 999.0  12.3 999.0 99.0 99.00
2012 04 13 10 20 999 99.0 99.0  0.67  6.67  5.57  30 9999.0 999.0  12.3 999.0 99.0 99.00
2012 04 13 10 50 999 99.0 99.0  0.72  6.67  5.52  31 9999.0 999.0  12.3 999.0 99.0 99.00
2012 04 13 11 20 999 99.0 99.0  0.68  5.88  5.42  31 9999.0 999.0  12.3 999.0 99.0 99.00
2012 04 13 11 50 999 99.0 99.0  0.70  5.88  5.75  24 9999.0 999.0  12.3 999.0 99.0 99.00
2012 04 13 12 20 999 99.0 99.0  0.69  6.25  5.71  30 9999.0 999.0  12.4 999.0 99.0 99.00
2012 04 13 12 50 999 99.0 99.0  0.63  5.88  5.68  26 9999.0 999.0  12.4 999.0 99.0 99.00
2012 04 13 13 20 999 99.0 99.0  0.66  5.88  5.64  24 9999.0 999.0  12.5 999.0 99.0 99.00
2012 04 13 13 50 999 99.0 99.0  0.67  6.25  5.35  35 9999.0 999.0  12.5 999.0 99.0 99.00
2012 04 13 14 20 999 99.0 99.0  0.65  8.33  5.60  69 9999.0 999.0  12.7 999.0 99.0 99.00
2012 04 13 14 50 999 99.0 99.0  0.66  8.33  5.80  66 9999.0 999.0  12.8 999.0 99.0 99.00
2012 04 13 15 20 999 99.0 99.0  0.65  8.33  6.00  68 9999.0 999.0  13.0 999.0 99.0 99.00
2012 04 13 15 50 999 99.0 99.0  0.63  8.33  5.93  64 9999.0 999.0  13.0 999.0 99.0 99.00
2012 04 13 16 20 999 99.0 99.0  0.57  8.33  5.96  68 9999.0 999.0  12.9 999.0 99.0 99.00
2012 04 13 16 50 999 99.0 99.0  0.57  7.69  5.69  55 9999.0 999.0  13.0 999.0 99.0 99.00
2012 04 13 17 20 999 99.0 99.0  0.64  7.69  5.49  64 9999.0 999.0  13.1 999.0 99.0 99.00
2012 04 13 17 50 999 99.0 99.0  0.60  7.69  4.97  69 9999.0 999.0  13.2 999.0 99.0 99.00
2012 04 13 18 20 999 99.0 99.0  0.56  8.33  4.16  58 9999.0 999.0  13.0 999.0 99.0 99.00
2012 04 13 18 50 999 99.0 99.0  0.63  8.33  4.11  64 9999.0 999.0  13.0 999.0 99.0 99.00
2012 04 13 19 20 999 99.0 99.0  0.65  7.69  4.00  66 9999.0 999.0  13.0 999.0 99.0 99.00
2012 04 13 19 50 999 99.0 99.0  0.65  7.69  4.10  62 9999.0 999.0  12.9 999.0 99.0 99.00
2012 04 13 20 20 999 99.0 99.0  0.69  7.69  3.80  65 9999.0 999.0  12.8 999.0 99.0 99.00
2012 04 13 20 50 999 99.0 99.0  0.74  7.69  3.93  64 9999.0 999.0  12.7 999.0 99.0 99.00
2012 04 13 21 20 999 99.0 99.0  0.73  7.69  3.85  59 9999.0 999.0  12.6 999.0 99.0 99.00
2012 04 13 21 50 999 99.0 99.0  0.73  7.69  3.98  64 9999.0 999.0  12.6 999.0 99.0 99.00
2012 04 13 22 20 999 99.0 99.0  0.74  7.69  3.92  64 9999.0 999.0  12.5 999.0 99.0 99.00
2012 04 13 22 50 999 99.0 99.0  0.68  7.69  3.94  66 9999.0 999.0  12.5 999.0 99.0 99.00
2012 04 13 23 20 999 99.0 99.0  0.68  7.69  4.39  62 9999.0 999.0  12.4 999.0 99.0 99.00
2012 04 13 23 50 999 99.0 99.0  0.70  7.69  4.83  65 9999.0 999.0  12.4 999.0 99.0 99.00
2012 04 14 00 20 999 99.0 99.0  0.70  7.14  5.14  68 9999.0 999.0  12.4 999.0 99.0 99.00
2012 04 14 00 50 999 99.0 99.0  0.65  7.14  5.21  66 9999.0 999.0  12.4 999.0 99.0 99.00
2012 04 14 01 20 999 99.0 99.0  0.62  7.14  5.18  62 9999.0 999.0  12.5 999.0 99.0 99.00
2012 04 14 01 50 999 99.0 99.0  0.63  7.69  5.29  59 9999.0 999.0  12.3 999.0 99.0 99.00
2012 04 14 02 20 999 99.0 99.0  0.65  7.69  5.74  57 9999.0 999.0  12.3 999.0 99.0 99.00
2012 04 14 02 50 999 99.0 99.0  0.63  7.69  5.73  52 9999.0 999.0  12.3 999.0 99.0 99.00
2012 04 14 03 20 999 99.0 99.0  0.58  7.69  5.64  61 9999.0 999.0  12.4 999.0 99.0 99.00
2012 04 14 03 50 999 99.0 99.0  0.61  7.14  5.72  68 9999.0 999.0  12.3 999.0 99.0 99.00
2012 04 14 04 20 999 99.0 99.0  0.55  7.69  5.76  55 9999.0 999.0  12.3 999.0 99.0 99.00
2012 04 14 04 50 999 99.0 99.0  0.61  7.69  6.03  62 9999.0 999.0  12.3 999.0 99.0 99.00
2012 04 14 05 20 999 99.0 99.0  0.61  7.69  6.04  64 9999.0 999.0  12.2 999.0 99.0 99.00
2012 04 14 05 50 999 99.0 99.0  0.62  7.69  6.09  65 9999.0 999.0  12.3 999.0 99.0 99.00
2012 04 14 06 20 999 99.0 99.0  0.61  7.69  6.20  72 9999.0 999.0  12.2 999.0 99.0 99.00
2012 04 14 06 50 999 99.0 99.0  0.61  7.14  6.16  72 9999.0 999.0  12.2 999.0 99.0 99.00
2012 04 14 07 20 999 99.0 99.0  0.58  7.14  5.85  72 9999.0 999.0  12.2 999.0 99.0 99.00
2012 04 14 07 50 999 99.0 99.0  0.58  7.69  5.84  66 9999.0 999.0  12.2 999.0 99.0 99.00
2012 04 14 08 20 999 99.0 99.0  0.60  7.69  6.20  69 9999.0 999.0  12.2 999.0 99.0 99.00
2012 04 14 08 50 999 99.0 99.0  0.57  7.14  6.15  69 9999.0 999.0  12.2 999.0 99.0 99.00
2012 04 14 09 20 999 99.0 99.0  0.60  7.69  6.41  69 9999.0 999.0  12.2 999.0 99.0 99.00
2012 04 14 09 50 999 99.0 99.0  0.58  7.69  6.47  71 9999.0 999.0  12.3 999.0 99.0 99.00
2012 04 14 10 20 999 99.0 99.0  0.56  7.69  6.09  65 9999.0 999.0  12.4 999.0 99.0 99.00
2012 04 14 10 50 999 99.0 99.0  0.60  7.14  5.46  66 9999.0 999.0  12.4 999.0 99.0 99.00
2012 04 14 11 20 999 99.0 99.0  0.55  7.69  5.66  66 9999.0 999.0  12.2 999.0 99.0 99.00
2012 04 14 11 50 999 99.0 99.0  0.54  7.14  5.83  66 9999.0 999.0  12.3 999.0 99.0 99.00
2012 04 14 12 20 999 99.0 99.0  0.51  7.14  6.30  64 9999.0 999.0  12.4 999.0 99.0 99.00
2012 04 14 12 50 999 99.0 99.0  0.50  7.14  6.18  69 9999.0 999.0  12.5 999.0 99.0 99.00
2012 04 14 13 20 999 99.0 99.0  0.53  7.14  6.12  71 9999.0 999.0  12.7 999.0 99.0 99.00
2012 04 14 13 50 999 99.0 99.0  0.50  7.14  6.18  71 9999.0 999.0  13.0 999.0 99.0 99.00
2012 04 14 14 20 999 99.0 99.0  0.53  7.69  6.12  71 9999.0 999.0  13.2 999.0 99.0 99.00
2012 04 14 14 50 999 99.0 99.0  0.50  7.69  5.98  75 9999.0 999.0  13.4 999.0 99.0 99.00
2012 04 14 15 20 999 99.0 99.0  0.48  7.69  6.02  72 9999.0 999.0  13.7 999.0 99.0 99.00
2012 04 14 15 50 999 99.0 99.0  0.53  7.14  5.71  73 9999.0 999.0  14.0 999.0 99.0 99.00
2012 04 14 16 20 999 99.0 99.0  0.50  7.14  5.73  68 9999.0 999.0  14.1 999.0 99.0 99.00
2012 04 14 16 50 999 99.0 99.0  0.53  7.14  5.56  76 9999.0 999.0  14.1 999.0 99.0 99.00
2012 04 14 17 20 999 99.0 99.0  0.50  7.14  5.20  68 9999.0 999.0  14.1 999.0 99.0 99.00
2012 04 14 17 50 999 99.0 99.0  0.50  7.14  4.64  80 9999.0 999.0  14.0 999.0 99.0 99.00
2012 04 14 18 20 999 99.0 99.0  0.59  7.14  4.05  73 9999.0 999.0  13.8 999.0 99.0 99.00
