#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2015 06 15 18 00 999 99.0 99.0  0.48 11.11  6.32  79 9999.0 999.0  27.3 999.0 99.0 99.00
2015 06 15 18 30 999 99.0 99.0  0.53 10.53  6.14 100 9999.0 999.0  27.4 999.0 99.0 99.00
2015 06 15 19 00 999 99.0 99.0  0.52 11.11  5.67  82 9999.0 999.0  27.3 999.0 99.0 99.00
2015 06 15 19 30 999 99.0 99.0  0.53 11.11  5.36  85 9999.0 999.0  27.3 999.0 99.0 99.00
2015 06 15 20 00 999 99.0 99.0  0.55 10.53  4.94  87 9999.0 999.0  27.2 999.0 99.0 99.00
2015 06 15 20 30 999 99.0 99.0  0.56 11.11  5.21  82 9999.0 999.0  27.2 999.0 99.0 99.00
2015 06 15 21 00 999 99.0 99.0  0.57 11.11  4.73  96 9999.0 999.0  27.1 999.0 99.0 99.00
2015 06 15 21 30 999 99.0 99.0  0.53 10.53  4.72  90 9999.0 999.0  27.1 999.0 99.0 99.00
2015 06 15 22 30 999 99.0 99.0  0.55 11.11  5.32  92 9999.0 999.0  27.5 999.0 99.0 99.00
2015 06 15 23 00 999 99.0 99.0  0.57 10.53  5.41  99 9999.0 999.0  27.8 999.0 99.0 99.00
2015 06 15 23 30 999 99.0 99.0  0.55 11.11  5.04  92 9999.0 999.0  27.9 999.0 99.0 99.00
2015 06 16 00 00 999 99.0 99.0  0.55 10.53  5.31  99 9999.0 999.0  27.7 999.0 99.0 99.00
2015 06 16 00 30 999 99.0 99.0  0.56 11.11  5.17  94 9999.0 999.0  27.6 999.0 99.0 99.00
2015 06 16 01 00 999 99.0 99.0  0.55 10.53  5.02 104 9999.0 999.0  27.5 999.0 99.0 99.00
2015 06 16 01 30 999 99.0 99.0  0.59 11.11  4.73  83 9999.0 999.0  27.4 999.0 99.0 99.00
2015 06 16 02 00 999 99.0 99.0  0.65  9.88  4.68  97 9999.0 999.0  27.3 999.0 99.0 99.00
2015 06 16 02 30 999 99.0 99.0  0.59 11.11  4.69  76 9999.0 999.0  27.4 999.0 99.0 99.00
2015 06 16 03 00 999 99.0 99.0  0.58 11.11  4.78  65 9999.0 999.0  27.4 999.0 99.0 99.00
2015 06 16 03 30 999 99.0 99.0  0.61 11.11  4.61  90 9999.0 999.0  27.5 999.0 99.0 99.00
2015 06 16 04 00 999 99.0 99.0  0.62 11.11  4.59  86 9999.0 999.0  27.4 999.0 99.0 99.00
2015 06 16 04 30 999 99.0 99.0  0.61 10.53  4.38  97 9999.0 999.0  27.5 999.0 99.0 99.00
2015 06 16 05 00 999 99.0 99.0  0.65 10.53  4.63  75 9999.0 999.0  27.6 999.0 99.0 99.00
2015 06 16 05 30 999 99.0 99.0  0.67 10.53  5.07  92 9999.0 999.0  27.8 999.0 99.0 99.00
2015 06 16 06 00 999 99.0 99.0  0.63 10.53  4.84  97 9999.0 999.0  28.0 999.0 99.0 99.00
2015 06 16 06 30 999 99.0 99.0  0.60 11.11  5.08  86 9999.0 999.0  27.8 999.0 99.0 99.00
2015 06 16 07 00 999 99.0 99.0  0.57 11.76  4.83  82 9999.0 999.0  27.7 999.0 99.0 99.00
2015 06 16 07 30 999 99.0 99.0  0.59 11.11  5.22  99 9999.0 999.0  27.6 999.0 99.0 99.00
2015 06 16 08 00 999 99.0 99.0  0.59 11.11  5.19  83 9999.0 999.0  27.6 999.0 99.0 99.00
2015 06 16 08 30 999 99.0 99.0  0.57 11.76  5.49  99 9999.0 999.0  27.6 999.0 99.0 99.00
2015 06 16 09 00 999 99.0 99.0  0.53  9.88  5.47  68 9999.0 999.0  27.5 999.0 99.0 99.00
2015 06 16 09 30 999 99.0 99.0  0.59 10.53  5.46  90 9999.0 999.0  27.4 999.0 99.0 99.00
2015 06 16 10 00 999 99.0 99.0  0.62 10.53  5.16  83 9999.0 999.0  27.3 999.0 99.0 99.00
2015 06 16 10 30 999 99.0 99.0  0.59 10.53  4.99  87 9999.0 999.0  27.1 999.0 99.0 99.00
2015 06 16 11 00 999 99.0 99.0  0.61 11.11  5.10  72 9999.0 999.0  26.2 999.0 99.0 99.00
2015 06 16 11 30 999 99.0 99.0  0.58 10.53  5.39  87 9999.0 999.0  26.4 999.0 99.0 99.00
2015 06 16 12 00 999 99.0 99.0  0.60 11.11  5.45  78 9999.0 999.0  26.5 999.0 99.0 99.00
2015 06 16 12 30 999 99.0 99.0  0.58 11.11  5.37  87 9999.0 999.0  26.8 999.0 99.0 99.00
2015 06 16 13 00 999 99.0 99.0  0.61  9.88  5.52  89 9999.0 999.0  27.1 999.0 99.0 99.00
2015 06 16 13 30 999 99.0 99.0  0.62 10.53  5.77  94 9999.0 999.0  27.1 999.0 99.0 99.00
2015 06 16 14 00 999 99.0 99.0  0.60 11.11  5.73  75 9999.0 999.0  27.1 999.0 99.0 99.00
2015 06 16 14 30 999 99.0 99.0  0.62 10.53  5.72  85 9999.0 999.0  27.2 999.0 99.0 99.00
2015 06 16 15 00 999 99.0 99.0  0.61 11.11  5.55  89 9999.0 999.0  27.4 999.0 99.0 99.00
2015 06 16 15 30 999 99.0 99.0  0.62 10.53  5.67 100 9999.0 999.0  27.6 999.0 99.0 99.00
2015 06 16 16 00 999 99.0 99.0  0.62 10.53  5.70  85 9999.0 999.0  27.5 999.0 99.0 99.00
2015 06 16 16 30 999 99.0 99.0  0.62 10.53  5.82  89 9999.0 999.0  28.2 999.0 99.0 99.00
2015 06 16 17 00 999 99.0 99.0  0.65  8.33  5.81 114 9999.0 999.0  28.4 999.0 99.0 99.00
2015 06 16 17 30 999 99.0 99.0  0.58 10.53  5.67 103 9999.0 999.0  28.9 999.0 99.0 99.00
2015 06 16 18 00 999 99.0 99.0  0.63 11.11  5.90  83 9999.0 999.0  28.8 999.0 99.0 99.00
2015 06 16 18 30 999 99.0 99.0  0.62  9.88  6.07 102 9999.0 999.0  28.9 999.0 99.0 99.00
2015 06 16 19 00 999 99.0 99.0  0.58  8.33  5.65 113 9999.0 999.0  29.1 999.0 99.0 99.00
2015 06 16 20 30 999 99.0 99.0  0.61 10.53  4.86  90 9999.0 999.0  28.2 999.0 99.0 99.00
2015 06 16 21 00 999 99.0 99.0  0.63  8.33  5.17 117 9999.0 999.0  28.1 999.0 99.0 99.00
2015 06 16 21 30 999 99.0 99.0  0.62  8.33  5.10 118 9999.0 999.0  28.2 999.0 99.0 99.00
2015 06 16 22 00 999 99.0 99.0  0.64  9.88  5.49  93 9999.0 999.0  28.2 999.0 99.0 99.00
2015 06 16 22 30 999 99.0 99.0  0.65 10.53  4.93 102 9999.0 999.0  28.0 999.0 99.0 99.00
2015 06 16 23 00 999 99.0 99.0  0.69  9.88  4.73  92 9999.0 999.0  28.1 999.0 99.0 99.00
2015 06 16 23 30 999 99.0 99.0  0.69  9.88  4.58  97 9999.0 999.0  28.1 999.0 99.0 99.00
2015 06 17 00 00 999 99.0 99.0  0.71  9.88  4.75  83 9999.0 999.0  27.8 999.0 99.0 99.00
2015 06 17 00 30 999 99.0 99.0  0.70  8.33  4.46 114 9999.0 999.0  27.9 999.0 99.0 99.00
2015 06 17 01 00 999 99.0 99.0  0.71  8.33  4.46 116 9999.0 999.0  27.7 999.0 99.0 99.00
2015 06 17 01 30 999 99.0 99.0  0.69 11.76  4.46 102 9999.0 999.0  27.7 999.0 99.0 99.00
2015 06 17 02 00 999 99.0 99.0  0.68 11.11  4.51  93 9999.0 999.0  27.6 999.0 99.0 99.00
2015 06 17 02 30 999 99.0 99.0  0.73  9.09  4.76 110 9999.0 999.0  27.4 999.0 99.0 99.00
2015 06 17 03 00 999 99.0 99.0  0.71  9.88  4.78 100 9999.0 999.0  27.3 999.0 99.0 99.00
2015 06 17 03 30 999 99.0 99.0  0.70  8.33  4.70 121 9999.0 999.0  27.6 999.0 99.0 99.00
2015 06 17 04 00 999 99.0 99.0  0.72  9.88  4.97  85 9999.0 999.0  28.3 999.0 99.0 99.00
2015 06 17 04 30 999 99.0 99.0  0.67  9.88  5.12  82 9999.0 999.0  28.7 999.0 99.0 99.00
2015 06 17 05 00 999 99.0 99.0  0.69  7.69  4.25 109 9999.0 999.0  28.5 999.0 99.0 99.00
2015 06 17 05 30 999 99.0 99.0  0.70  9.88  4.33  93 9999.0 999.0  28.1 999.0 99.0 99.00
2015 06 17 06 00 999 99.0 99.0  0.68  8.33  4.47 107 9999.0 999.0  27.8 999.0 99.0 99.00
2015 06 17 06 30 999 99.0 99.0  0.68  9.88  4.64  97 9999.0 999.0  27.3 999.0 99.0 99.00
2015 06 17 07 00 999 99.0 99.0  0.71  8.33  4.49 113 9999.0 999.0  27.1 999.0 99.0 99.00
2015 06 17 07 30 999 99.0 99.0  0.68 14.29  4.51 100 9999.0 999.0  26.9 999.0 99.0 99.00
2015 06 17 08 00 999 99.0 99.0  0.72  9.09  4.57 100 9999.0 999.0  26.7 999.0 99.0 99.00
2015 06 17 08 30 999 99.0 99.0  0.77  7.69  4.75 113 9999.0 999.0  26.7 999.0 99.0 99.00
2015 06 17 09 00 999 99.0 99.0  0.79  8.33  4.56 116 9999.0 999.0  26.6 999.0 99.0 99.00
2015 06 17 09 30 999 99.0 99.0  0.79 15.38  4.89  85 9999.0 999.0  26.7 999.0 99.0 99.00
2015 06 17 10 00 999 99.0 99.0  0.79  8.33  4.75 116 9999.0 999.0  26.5 999.0 99.0 99.00
2015 06 17 10 30 999 99.0 99.0  0.75 10.53  4.48  92 9999.0 999.0  26.4 999.0 99.0 99.00
2015 06 17 11 00 999 99.0 99.0  0.78 15.38  4.12  72 9999.0 999.0  26.4 999.0 99.0 99.00
2015 06 17 11 30 999 99.0 99.0  0.84  9.88  3.94  83 9999.0 999.0  26.5 999.0 99.0 99.00
2015 06 17 12 00 999 99.0 99.0  0.87  9.88  3.84  85 9999.0 999.0  26.3 999.0 99.0 99.00
2015 06 17 12 30 999 99.0 99.0  0.92  3.70  3.79   0 9999.0 999.0  26.2 999.0 99.0 99.00
2015 06 17 13 00 999 99.0 99.0  0.92  3.70  3.87   0 9999.0 999.0  26.2 999.0 99.0 99.00
2015 06 17 13 30 999 99.0 99.0  0.98  4.00  4.03   2 9999.0 999.0  26.2 999.0 99.0 99.00
2015 06 17 14 00 999 99.0 99.0  1.04  4.17  3.90   2 9999.0 999.0  26.2 999.0 99.0 99.00
2015 06 17 14 30 999 99.0 99.0  1.03  4.17  3.87   2 9999.0 999.0  26.3 999.0 99.0 99.00
2015 06 17 15 00 999 99.0 99.0  0.97  9.88  4.11 103 9999.0 999.0  26.3 999.0 99.0 99.00
2015 06 17 15 30 999 99.0 99.0  1.10  4.17  4.10   4 9999.0 999.0  26.3 999.0 99.0 99.00
2015 06 17 16 00 999 99.0 99.0  1.08  4.35  4.15   6 9999.0 999.0  26.2 999.0 99.0 99.00
2015 06 17 16 30 999 99.0 99.0  1.09  4.35  4.14  17 9999.0 999.0  26.2 999.0 99.0 99.00
2015 06 17 17 00 999 99.0 99.0  1.14  4.55  4.24  17 9999.0 999.0  26.1 999.0 99.0 99.00
2015 06 17 17 30 999 99.0 99.0  1.06  4.55  4.24  21 9999.0 999.0  26.1 999.0 99.0 99.00
2015 06 17 18 00 999 99.0 99.0  1.08  4.76  4.24  10 9999.0 999.0  26.0 999.0 99.0 99.00
2015 06 17 18 30 999 99.0 99.0  1.13  4.35  4.33  19 9999.0 999.0  26.0 999.0 99.0 99.00
2015 06 17 19 00 999 99.0 99.0  1.16  4.76  4.34   7 9999.0 999.0  26.0 999.0 99.0 99.00
2015 06 17 19 30 999 99.0 99.0  1.02  4.55  4.29   4 9999.0 999.0  26.1 999.0 99.0 99.00
2015 06 17 20 00 999 99.0 99.0  1.01  4.55  4.42   7 9999.0 999.0  26.0 999.0 99.0 99.00
2015 06 17 20 30 999 99.0 99.0  1.06  4.76  4.45  13 9999.0 999.0  26.0 999.0 99.0 99.00
2015 06 17 21 00 999 99.0 99.0  0.95  4.55  4.29  20 9999.0 999.0  26.1 999.0 99.0 99.00
2015 06 17 21 30 999 99.0 99.0  1.00  4.35  4.38  19 9999.0 999.0  26.1 999.0 99.0 99.00
2015 06 17 22 00 999 99.0 99.0  0.95  4.55  4.31  23 9999.0 999.0  26.4 999.0 99.0 99.00
2015 06 17 22 30 999 99.0 99.0  0.97  4.76  4.47  26 9999.0 999.0  26.4 999.0 99.0 99.00
2015 06 17 23 00 999 99.0 99.0  0.91  4.55  4.51  13 9999.0 999.0  26.4 999.0 99.0 99.00
2015 06 17 23 30 999 99.0 99.0  0.93  4.55  4.51  20 9999.0 999.0  26.3 999.0 99.0 99.00
2015 06 18 00 00 999 99.0 99.0  0.91  4.76  4.81   9 9999.0 999.0  26.2 999.0 99.0 99.00
2015 06 18 00 30 999 99.0 99.0  0.94  4.55  4.58  16 9999.0 999.0  26.2 999.0 99.0 99.00
2015 06 18 01 00 999 99.0 99.0  0.96  4.55  4.79   9 9999.0 999.0  26.2 999.0 99.0 99.00
2015 06 18 01 30 999 99.0 99.0  0.91  5.26  4.59  49 9999.0 999.0  26.2 999.0 99.0 99.00
2015 06 18 02 00 999 99.0 99.0  0.93  4.35  4.69  21 9999.0 999.0  26.2 999.0 99.0 99.00
2015 06 18 02 30 999 99.0 99.0  0.92  6.67  4.71 123 9999.0 999.0  26.1 999.0 99.0 99.00
2015 06 18 03 00 999 99.0 99.0  0.91  5.26  4.94  51 9999.0 999.0  26.1 999.0 99.0 99.00
2015 06 18 03 30 999 99.0 99.0  0.95  5.26  4.97  51 9999.0 999.0  26.1 999.0 99.0 99.00
2015 06 18 04 00 999 99.0 99.0  0.91  9.09  4.92 123 9999.0 999.0  26.2 999.0 99.0 99.00
2015 06 18 04 30 999 99.0 99.0  0.91  5.56  4.84  51 9999.0 999.0  26.2 999.0 99.0 99.00
2015 06 18 05 00 999 99.0 99.0  0.89  9.88  4.87 103 9999.0 999.0  26.2 999.0 99.0 99.00
2015 06 18 05 30 999 99.0 99.0  0.90  7.69  4.90  94 9999.0 999.0  26.1 999.0 99.0 99.00
2015 06 18 06 00 999 99.0 99.0  0.89  5.26  4.86  52 9999.0 999.0  26.1 999.0 99.0 99.00
2015 06 18 06 30 999 99.0 99.0  0.94  8.33  4.94 107 9999.0 999.0  26.0 999.0 99.0 99.00
2015 06 18 07 00 999 99.0 99.0  0.90  6.25  4.82  73 9999.0 999.0  26.0 999.0 99.0 99.00
2015 06 18 07 30 999 99.0 99.0  0.92  8.33  5.22 123 9999.0 999.0  26.0 999.0 99.0 99.00
2015 06 18 08 00 999 99.0 99.0  0.86  5.00  5.07  51 9999.0 999.0  26.0 999.0 99.0 99.00
2015 06 18 08 30 999 99.0 99.0  0.87  6.25  5.19  72 9999.0 999.0  26.0 999.0 99.0 99.00
2015 06 18 09 00 999 99.0 99.0  0.84  7.14  5.16  82 9999.0 999.0  25.9 999.0 99.0 99.00
2015 06 18 09 30 999 99.0 99.0  0.88  5.88  5.35  78 9999.0 999.0  25.9 999.0 99.0 99.00
2015 06 18 10 00 999 99.0 99.0  0.82  7.14  5.23  73 9999.0 999.0  25.9 999.0 99.0 99.00
2015 06 18 10 30 999 99.0 99.0  0.89  6.25  5.09  78 9999.0 999.0  25.9 999.0 99.0 99.00
2015 06 18 11 00 999 99.0 99.0  0.86  7.69  4.35  99 9999.0 999.0  25.9 999.0 99.0 99.00
2015 06 18 11 30 999 99.0 99.0  0.94  7.69  4.36 103 9999.0 999.0  25.9 999.0 99.0 99.00
2015 06 18 12 00 999 99.0 99.0  0.92  9.09  4.55 127 9999.0 999.0  25.9 999.0 99.0 99.00
2015 06 18 12 30 999 99.0 99.0  0.83  8.33  5.00 124 9999.0 999.0  25.9 999.0 99.0 99.00
2015 06 18 13 00 999 99.0 99.0  0.81  7.14  5.21  97 9999.0 999.0  25.9 999.0 99.0 99.00
2015 06 18 13 30 999 99.0 99.0  0.76  7.69  5.35 116 9999.0 999.0  25.9 999.0 99.0 99.00
2015 06 18 14 00 999 99.0 99.0  0.76  7.14  5.52  86 9999.0 999.0  25.9 999.0 99.0 99.00
2015 06 18 14 30 999 99.0 99.0  0.75  7.69  5.44  99 9999.0 999.0  25.9 999.0 99.0 99.00
2015 06 18 15 00 999 99.0 99.0  0.73  9.09  5.66 121 9999.0 999.0  26.0 999.0 99.0 99.00
2015 06 18 15 30 999 99.0 99.0  0.75  9.88  5.76 118 9999.0 999.0  26.0 999.0 99.0 99.00
2015 06 18 16 00 999 99.0 99.0  0.75  7.69  5.63  83 9999.0 999.0  25.9 999.0 99.0 99.00
2015 06 18 16 30 999 99.0 99.0  0.76  7.69  5.83  73 9999.0 999.0  26.1 999.0 99.0 99.00
2015 06 18 17 00 999 99.0 99.0  0.73  7.69  5.98  72 9999.0 999.0  26.3 999.0 99.0 99.00
2015 06 18 17 30 999 99.0 99.0  0.76  8.33  5.99 102 9999.0 999.0  26.3 999.0 99.0 99.00
2015 06 18 18 00 999 99.0 99.0  0.81  7.14  6.01  69 9999.0 999.0  26.4 999.0 99.0 99.00
2015 06 18 18 30 999 99.0 99.0  0.80  7.14  5.84  75 9999.0 999.0  26.5 999.0 99.0 99.00
2015 06 18 19 00 999 99.0 99.0  0.88  7.69  6.07  71 9999.0 999.0  26.3 999.0 99.0 99.00
2015 06 18 19 30 999 99.0 99.0  0.82  7.69  5.83  79 9999.0 999.0  26.3 999.0 99.0 99.00
2015 06 18 20 00 999 99.0 99.0  0.87  7.14  5.66  79 9999.0 999.0  26.3 999.0 99.0 99.00
2015 06 18 20 30 999 99.0 99.0  0.85  6.67  5.63  66 9999.0 999.0  26.4 999.0 99.0 99.00
2015 06 18 21 00 999 99.0 99.0  0.79  7.14  5.56  66 9999.0 999.0  26.5 999.0 99.0 99.00
2015 06 18 21 30 999 99.0 99.0  0.81  6.67  5.66  72 9999.0 999.0  26.5 999.0 99.0 99.00
2015 06 18 22 00 999 99.0 99.0  0.81  7.14  5.86  65 9999.0 999.0  26.5 999.0 99.0 99.00
2015 06 18 22 30 999 99.0 99.0  0.82  7.69  5.77  65 9999.0 999.0  26.5 999.0 99.0 99.00
2015 06 18 23 00 999 99.0 99.0  0.80  7.14  6.17  62 9999.0 999.0  26.4 999.0 99.0 99.00
2015 06 18 23 30 999 99.0 99.0  0.78  7.69  6.02  79 9999.0 999.0  26.4 999.0 99.0 99.00
2015 06 19 00 00 999 99.0 99.0  0.85  7.69  6.14  87 9999.0 999.0  26.3 999.0 99.0 99.00
2015 06 19 00 30 999 99.0 99.0  0.87  8.33  6.08  69 9999.0 999.0  26.2 999.0 99.0 99.00
2015 06 19 01 00 999 99.0 99.0  0.83  7.69  6.19  83 9999.0 999.0  26.2 999.0 99.0 99.00
2015 06 19 01 30 999 99.0 99.0  0.77  7.69  5.67  78 9999.0 999.0  26.2 999.0 99.0 99.00
2015 06 19 02 00 999 99.0 99.0  0.83  7.69  5.54  76 9999.0 999.0  26.1 999.0 99.0 99.00
2015 06 19 02 30 999 99.0 99.0  0.86  7.69  5.55  79 9999.0 999.0  26.1 999.0 99.0 99.00
2015 06 19 03 00 999 99.0 99.0  0.88  8.33  5.47  80 9999.0 999.0  26.1 999.0 99.0 99.00
2015 06 19 03 30 999 99.0 99.0  0.88  8.33  5.68  79 9999.0 999.0  26.0 999.0 99.0 99.00
2015 06 19 04 00 999 99.0 99.0  0.85  8.33  5.81  79 9999.0 999.0  26.0 999.0 99.0 99.00
2015 06 19 04 30 999 99.0 99.0  0.83  8.33  5.74  83 9999.0 999.0  26.0 999.0 99.0 99.00
2015 06 19 05 00 999 99.0 99.0  0.82  8.33  5.37  99 9999.0 999.0  26.0 999.0 99.0 99.00
2015 06 19 05 30 999 99.0 99.0  0.81  8.33  4.68  79 9999.0 999.0  26.0 999.0 99.0 99.00
2015 06 19 06 00 999 99.0 99.0  0.85  7.69  5.32  76 9999.0 999.0  26.0 999.0 99.0 99.00
2015 06 19 06 30 999 99.0 99.0  0.77  7.69  5.12  83 9999.0 999.0  26.1 999.0 99.0 99.00
2015 06 19 07 00 999 99.0 99.0  0.75  7.69  5.48  82 9999.0 999.0  26.1 999.0 99.0 99.00
2015 06 19 07 30 999 99.0 99.0  0.72  7.69  5.93  83 9999.0 999.0  26.0 999.0 99.0 99.00
2015 06 19 08 00 999 99.0 99.0  0.71  7.69  5.86  80 9999.0 999.0  26.1 999.0 99.0 99.00
2015 06 19 08 30 999 99.0 99.0  0.73  7.69  5.25  80 9999.0 999.0  26.2 999.0 99.0 99.00
2015 06 19 09 00 999 99.0 99.0  0.73  7.69  5.17  94 9999.0 999.0  26.1 999.0 99.0 99.00
2015 06 19 09 30 999 99.0 99.0  0.71  7.69  4.95  90 9999.0 999.0  26.1 999.0 99.0 99.00
2015 06 19 10 00 999 99.0 99.0  0.73  8.33  4.75  90 9999.0 999.0  26.0 999.0 99.0 99.00
2015 06 19 10 30 999 99.0 99.0  0.72  7.69  3.99  78 9999.0 999.0  26.0 999.0 99.0 99.00
2015 06 19 11 00 999 99.0 99.0  0.74  7.69  4.43  93 9999.0 999.0  25.9 999.0 99.0 99.00
2015 06 19 11 30 999 99.0 99.0  0.76  7.69  4.72  83 9999.0 999.0  25.9 999.0 99.0 99.00
2015 06 19 12 00 999 99.0 99.0  0.68  7.69  4.53  86 9999.0 999.0  25.9 999.0 99.0 99.00
2015 06 19 12 30 999 99.0 99.0  0.68 13.33  4.69  80 9999.0 999.0  25.9 999.0 99.0 99.00
2015 06 19 13 00 999 99.0 99.0  0.70  7.69  4.59  78 9999.0 999.0  25.9 999.0 99.0 99.00
2015 06 19 13 30 999 99.0 99.0  0.73  7.69  4.35  94 9999.0 999.0  25.9 999.0 99.0 99.00
2015 06 19 14 00 999 99.0 99.0  0.74  7.69  4.38  94 9999.0 999.0  25.9 999.0 99.0 99.00
2015 06 19 14 30 999 99.0 99.0  0.77  9.88  4.23 110 9999.0 999.0  25.9 999.0 99.0 99.00
2015 06 19 15 00 999 99.0 99.0  0.81 12.50  4.64  78 9999.0 999.0  26.0 999.0 99.0 99.00
2015 06 19 15 30 999 99.0 99.0  0.81  5.56  4.57 175 9999.0 999.0  26.2 999.0 99.0 99.00
2015 06 19 16 00 999 99.0 99.0  0.78  9.09  4.78 103 9999.0 999.0  25.9 999.0 99.0 99.00
2015 06 19 16 30 999 99.0 99.0  0.72 13.33  4.78  83 9999.0 999.0  26.0 999.0 99.0 99.00
2015 06 19 17 00 999 99.0 99.0  0.71  5.56  4.88 168 9999.0 999.0  26.3 999.0 99.0 99.00
2015 06 19 17 30 999 99.0 99.0  0.69  5.26  4.93 172 9999.0 999.0  26.6 999.0 99.0 99.00
2015 06 19 18 00 999 99.0 99.0  0.66  9.09  4.94 104 9999.0 999.0  27.6 999.0 99.0 99.00
2015 06 19 18 30 999 99.0 99.0  0.65 11.76  4.98  87 9999.0 999.0  27.5 999.0 99.0 99.00
2015 06 19 19 00 999 99.0 99.0  0.65 11.76  5.08  72 9999.0 999.0  27.5 999.0 99.0 99.00
2015 06 19 19 30 999 99.0 99.0  0.66  5.56  5.15 172 9999.0 999.0  28.2 999.0 99.0 99.00
2015 06 19 20 00 999 99.0 99.0  0.65  5.56  5.12 172 9999.0 999.0  28.1 999.0 99.0 99.00
2015 06 19 20 30 999 99.0 99.0  0.66  5.00  4.98 175 9999.0 999.0  28.3 999.0 99.0 99.00
2015 06 19 21 00 999 99.0 99.0  0.66  5.26  5.12 177 9999.0 999.0  27.8 999.0 99.0 99.00
2015 06 19 22 00 999 99.0 99.0  0.60 12.50  5.67  78 9999.0 999.0  27.0 999.0 99.0 99.00
2015 06 19 22 30 999 99.0 99.0  0.57 10.53  5.54  93 9999.0 999.0  27.0 999.0 99.0 99.00
2015 06 19 23 00 999 99.0 99.0  0.59 12.50  5.50  73 9999.0 999.0  27.1 999.0 99.0 99.00
2015 06 19 23 30 999 99.0 99.0  0.58 11.76  5.41  73 9999.0 999.0  26.7 999.0 99.0 99.00
2015 06 20 00 00 999 99.0 99.0  0.60  8.33  5.51  97 9999.0 999.0  26.4 999.0 99.0 99.00
2015 06 20 00 30 999 99.0 99.0  0.62  9.88  5.67  97 9999.0 999.0  26.2 999.0 99.0 99.00
2015 06 20 01 00 999 99.0 99.0  0.58  9.88  5.32 102 9999.0 999.0  26.2 999.0 99.0 99.00
2015 06 20 01 30 999 99.0 99.0  0.60 12.50  5.10  76 9999.0 999.0  26.1 999.0 99.0 99.00
2015 06 20 02 00 999 99.0 99.0  0.58 12.50  5.01  76 9999.0 999.0  26.1 999.0 99.0 99.00
2015 06 20 02 30 999 99.0 99.0  0.55 12.50  4.93  92 9999.0 999.0  26.1 999.0 99.0 99.00
2015 06 20 03 00 999 99.0 99.0  0.58 11.11  5.30  89 9999.0 999.0  26.1 999.0 99.0 99.00
2015 06 20 03 30 999 99.0 99.0  0.60 12.50  5.25  66 9999.0 999.0  26.2 999.0 99.0 99.00
2015 06 20 04 00 999 99.0 99.0  0.62  9.09  5.18 102 9999.0 999.0  26.2 999.0 99.0 99.00
2015 06 20 04 30 999 99.0 99.0  0.59 12.50  5.06  76 9999.0 999.0  26.2 999.0 99.0 99.00
2015 06 20 05 00 999 99.0 99.0  0.60  9.09  4.54 106 9999.0 999.0  26.1 999.0 99.0 99.00
2015 06 20 05 30 999 99.0 99.0  0.70 13.33  3.71  79 9999.0 999.0  25.8 999.0 99.0 99.00
2015 06 20 06 00 999 99.0 99.0  0.74  2.63  3.50 234 9999.0 999.0  25.3 999.0 99.0 99.00
2015 06 20 06 30 999 99.0 99.0  0.76 12.50  3.71  71 9999.0 999.0  25.3 999.0 99.0 99.00
2015 06 20 07 00 999 99.0 99.0  0.70 10.53  3.96  82 9999.0 999.0  25.2 999.0 99.0 99.00
2015 06 20 07 30 999 99.0 99.0  0.67  9.09  4.07 103 9999.0 999.0  25.1 999.0 99.0 99.00
2015 06 20 08 00 999 99.0 99.0  0.66 11.76  4.72  72 9999.0 999.0  25.1 999.0 99.0 99.00
2015 06 20 08 30 999 99.0 99.0  0.62  9.09  4.75 106 9999.0 999.0  25.2 999.0 99.0 99.00
2015 06 20 09 00 999 99.0 99.0  0.62  9.88  4.81  87 9999.0 999.0  25.5 999.0 99.0 99.00
2015 06 20 09 30 999 99.0 99.0  0.62  9.09  5.10  99 9999.0 999.0  25.6 999.0 99.0 99.00
2015 06 20 10 00 999 99.0 99.0  0.61  9.09  5.32 100 9999.0 999.0  25.5 999.0 99.0 99.00
2015 06 20 10 30 999 99.0 99.0  0.60 12.50  5.05  80 9999.0 999.0  25.4 999.0 99.0 99.00
2015 06 20 11 00 999 99.0 99.0  0.59 12.50  5.23  80 9999.0 999.0  25.5 999.0 99.0 99.00
2015 06 20 11 30 999 99.0 99.0  0.58  8.33  5.42 100 9999.0 999.0  25.5 999.0 99.0 99.00
2015 06 20 12 00 999 99.0 99.0  0.59  9.09  5.72  97 9999.0 999.0  25.6 999.0 99.0 99.00
2015 06 20 12 30 999 99.0 99.0  0.57 10.53  5.77  75 9999.0 999.0  25.7 999.0 99.0 99.00
2015 06 20 13 00 999 99.0 99.0  0.57 10.53  5.88  86 9999.0 999.0  25.8 999.0 99.0 99.00
2015 06 20 13 30 999 99.0 99.0  0.55  9.09  5.78  94 9999.0 999.0  25.7 999.0 99.0 99.00
2015 06 20 14 00 999 99.0 99.0  0.55  9.09  5.82  97 9999.0 999.0  25.8 999.0 99.0 99.00
2015 06 20 14 30 999 99.0 99.0  0.55 11.76  5.81  69 9999.0 999.0  26.0 999.0 99.0 99.00
2015 06 20 15 00 999 99.0 99.0  0.55  9.09  5.55  99 9999.0 999.0  26.1 999.0 99.0 99.00
