#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2016 01 02 23 00 999 99.0 99.0  1.07  8.33  5.42  73 9999.0 999.0  14.8 999.0 99.0 99.00
2016 01 03 00 00 999 99.0 99.0  1.02  6.25  5.54  38 9999.0 999.0  14.8 999.0 99.0 99.00
2016 01 03 01 00 999 99.0 99.0  0.95  5.56  5.44  28 9999.0 999.0  14.7 999.0 99.0 99.00
2016 01 03 01 30 999 99.0 99.0  0.94  5.88  5.50  31 9999.0 999.0  14.7 999.0 99.0 99.00
2016 01 03 02 30 999 99.0 99.0  0.83  7.69  4.95  90 9999.0 999.0  14.7 999.0 99.0 99.00
2016 01 03 03 00 999 99.0 99.0  0.80  5.88  4.75  35 9999.0 999.0  14.6 999.0 99.0 99.00
2016 01 03 03 30 999 99.0 99.0  0.79  7.14  4.69  78 9999.0 999.0  14.6 999.0 99.0 99.00
2016 01 03 04 00 999 99.0 99.0  0.79  5.56  4.41  30 9999.0 999.0  14.6 999.0 99.0 99.00
2016 01 03 04 30 999 99.0 99.0  0.80  5.56  4.36  21 9999.0 999.0  14.7 999.0 99.0 99.00
2016 01 03 05 00 999 99.0 99.0  0.78  6.25  4.19  71 9999.0 999.0  14.5 999.0 99.0 99.00
2016 01 03 05 30 999 99.0 99.0  0.77  6.25  4.20  64 9999.0 999.0  14.5 999.0 99.0 99.00
2016 01 03 06 30 999 99.0 99.0  0.75  8.33  4.50 100 9999.0 999.0  14.5 999.0 99.0 99.00
2016 01 03 07 00 999 99.0 99.0  0.75  7.69  4.46  93 9999.0 999.0  14.6 999.0 99.0 99.00
2016 01 03 07 30 999 99.0 99.0  0.77  7.69  4.50  97 9999.0 999.0  14.5 999.0 99.0 99.00
2016 01 03 08 00 999 99.0 99.0  0.76  7.69  4.12  93 9999.0 999.0  14.5 999.0 99.0 99.00
2016 01 03 08 30 999 99.0 99.0  0.76  7.14  4.06  86 9999.0 999.0  13.8 999.0 99.0 99.00
2016 01 03 09 00 999 99.0 99.0  0.74  8.33  4.51 104 9999.0 999.0  13.7 999.0 99.0 99.00
2016 01 03 09 30 999 99.0 99.0  0.70  9.09  4.90 113 9999.0 999.0  13.7 999.0 99.0 99.00
2016 01 03 10 30 999 99.0 99.0  0.66  7.69  4.67  96 9999.0 999.0  13.5 999.0 99.0 99.00
2016 01 03 11 00 999 99.0 99.0  0.69  8.33  4.74 110 9999.0 999.0  13.6 999.0 99.0 99.00
2016 01 03 11 30 999 99.0 99.0  0.70  8.33  4.91 110 9999.0 999.0  13.6 999.0 99.0 99.00
2016 01 03 12 00 999 99.0 99.0  0.68  8.33  5.03 117 9999.0 999.0  13.5 999.0 99.0 99.00
2016 01 03 12 30 999 99.0 99.0  0.63  8.33  4.77 104 9999.0 999.0  13.5 999.0 99.0 99.00
2016 01 03 13 00 999 99.0 99.0  0.68  8.33  4.90 120 9999.0 999.0  13.4 999.0 99.0 99.00
2016 01 03 13 30 999 99.0 99.0  0.62  9.88  5.00 120 9999.0 999.0  13.5 999.0 99.0 99.00
2016 01 03 14 30 999 99.0 99.0  0.63  9.09  4.59 121 9999.0 999.0  13.6 999.0 99.0 99.00
2016 01 03 15 00 999 99.0 99.0  0.64  8.33  4.65 118 9999.0 999.0  13.6 999.0 99.0 99.00
2016 01 03 15 30 999 99.0 99.0  0.71  8.33  4.69 130 9999.0 999.0  13.6 999.0 99.0 99.00
2016 01 03 16 00 999 99.0 99.0  0.71  8.33  4.31 121 9999.0 999.0  13.7 999.0 99.0 99.00
2016 01 03 16 30 999 99.0 99.0  0.66  8.33  4.30 107 9999.0 999.0  13.8 999.0 99.0 99.00
2016 01 03 17 00 999 99.0 99.0  0.64  9.88  4.60 114 9999.0 999.0  13.8 999.0 99.0 99.00
2016 01 03 17 30 999 99.0 99.0  0.63  8.33  4.81 125 9999.0 999.0  13.9 999.0 99.0 99.00
2016 01 03 18 30 999 99.0 99.0  0.55  9.88  5.29 111 9999.0 999.0  14.0 999.0 99.0 99.00
2016 01 03 19 00 999 99.0 99.0  0.57  8.33  5.86 121 9999.0 999.0  14.0 999.0 99.0 99.00
2016 01 03 19 30 999 99.0 99.0  0.62  9.09  5.59 121 9999.0 999.0  14.0 999.0 99.0 99.00
2016 01 03 20 00 999 99.0 99.0  0.57  8.33  4.84 125 9999.0 999.0  14.0 999.0 99.0 99.00
2016 01 03 21 00 999 99.0 99.0  0.67  9.09  4.54 124 9999.0 999.0  14.3 999.0 99.0 99.00
2016 01 03 21 30 999 99.0 99.0  0.72  8.33  3.93 139 9999.0 999.0  14.0 999.0 99.0 99.00
2016 01 03 22 30 999 99.0 99.0  0.73  9.09  4.21 125 9999.0 999.0  14.1 999.0 99.0 99.00
2016 01 03 23 00 999 99.0 99.0  0.71  9.09  3.81 128 9999.0 999.0  14.1 999.0 99.0 99.00
2016 01 03 23 30 999 99.0 99.0  0.73  9.88  3.72 131 9999.0 999.0  14.1 999.0 99.0 99.00
2016 01 04 00 00 999 99.0 99.0  0.70  9.09  3.61 134 9999.0 999.0  14.2 999.0 99.0 99.00
2016 01 04 00 30 999 99.0 99.0  0.71  9.09  3.68 130 9999.0 999.0  13.7 999.0 99.0 99.00
2016 01 04 01 00 999 99.0 99.0  0.75  9.09  3.57 130 9999.0 999.0  13.7 999.0 99.0 99.00
2016 01 04 01 30 999 99.0 99.0  0.77  9.09  3.59 125 9999.0 999.0  13.7 999.0 99.0 99.00
2016 01 04 02 00 999 99.0 99.0  0.81  9.09  3.72 128 9999.0 999.0  13.7 999.0 99.0 99.00
2016 01 04 02 30 999 99.0 99.0  0.80  9.09  3.52 124 9999.0 999.0  13.7 999.0 99.0 99.00
2016 01 04 03 00 999 99.0 99.0  0.74  9.09  3.60 127 9999.0 999.0  13.7 999.0 99.0 99.00
2016 01 04 03 30 999 99.0 99.0  0.72  9.09  3.50 117 9999.0 999.0  13.6 999.0 99.0 99.00
2016 01 04 04 00 999 99.0 99.0  0.74  9.09  3.46 128 9999.0 999.0  13.6 999.0 99.0 99.00
2016 01 04 05 00 999 99.0 99.0  0.68  9.09  3.68 121 9999.0 999.0  13.5 999.0 99.0 99.00
2016 01 04 05 30 999 99.0 99.0  0.64  9.09  3.58 118 9999.0 999.0  13.5 999.0 99.0 99.00
2016 01 04 06 30 999 99.0 99.0  0.68  9.09  3.76 121 9999.0 999.0  13.7 999.0 99.0 99.00
2016 01 04 07 00 999 99.0 99.0  0.69  9.09  3.68 123 9999.0 999.0  13.7 999.0 99.0 99.00
2016 01 04 07 30 999 99.0 99.0  0.68  9.09  3.74 123 9999.0 999.0  13.7 999.0 99.0 99.00
2016 01 04 08 00 999 99.0 99.0  0.70  9.09  3.74 118 9999.0 999.0  13.8 999.0 99.0 99.00
2016 01 04 09 00 999 99.0 99.0  0.72  9.88  3.83 123 9999.0 999.0  14.0 999.0 99.0 99.00
2016 01 04 09 30 999 99.0 99.0  0.81  9.09  3.57 128 9999.0 999.0  14.1 999.0 99.0 99.00
2016 01 04 10 30 999 99.0 99.0  1.17  4.55  3.78 356 9999.0 999.0  14.5 999.0 99.0 99.00
2016 01 04 11 00 999 99.0 99.0  1.55  5.00  4.19 355 9999.0 999.0  14.5 999.0 99.0 99.00
2016 01 04 12 00 999 99.0 99.0  1.94  5.56  4.64 353 9999.0 999.0  14.6 999.0 99.0 99.00
2016 01 04 13 00 999 99.0 99.0  2.22  6.25  5.06 359 9999.0 999.0  15.0 999.0 99.0 99.00
2016 01 04 13 30 999 99.0 99.0  2.27  6.25  5.16 357 9999.0 999.0  14.9 999.0 99.0 99.00
2016 01 04 15 00 999 99.0 99.0  2.14  6.67  4.96   2 9999.0 999.0  15.0 999.0 99.0 99.00
2016 01 04 15 30 999 99.0 99.0  2.37  6.67  5.23 356 9999.0 999.0  15.0 999.0 99.0 99.00
2016 01 04 16 00 999 99.0 99.0  2.29  6.67  5.09   2 9999.0 999.0  15.0 999.0 99.0 99.00
2016 01 04 17 00 999 99.0 99.0  2.39  6.67  5.22   9 9999.0 999.0  15.1 999.0 99.0 99.00
2016 01 04 17 30 999 99.0 99.0  2.43  6.67  5.17   0 9999.0 999.0  15.1 999.0 99.0 99.00
2016 01 04 18 30 999 99.0 99.0  2.30  6.25  5.18   4 9999.0 999.0  15.0 999.0 99.0 99.00
2016 01 04 19 00 999 99.0 99.0  2.47  6.67  5.23 355 9999.0 999.0  14.9 999.0 99.0 99.00
2016 01 04 19 30 999 99.0 99.0  2.44  6.67  5.23   4 9999.0 999.0  14.8 999.0 99.0 99.00
2016 01 04 20 00 999 99.0 99.0  2.68  6.67  5.47 359 9999.0 999.0  14.8 999.0 99.0 99.00
2016 01 04 21 00 999 99.0 99.0  2.73  7.14  5.43   7 9999.0 999.0  14.7 999.0 99.0 99.00
2016 01 04 21 30 999 99.0 99.0  2.71  6.67  5.50 357 9999.0 999.0  14.7 999.0 99.0 99.00
2016 01 04 22 30 999 99.0 99.0  2.50  6.67  5.35   6 9999.0 999.0  14.5 999.0 99.0 99.00
2016 01 04 23 00 999 99.0 99.0  2.63  6.67  5.36 359 9999.0 999.0  14.4 999.0 99.0 99.00
2016 01 04 23 30 999 99.0 99.0  2.75  7.14  5.54   7 9999.0 999.0  14.4 999.0 99.0 99.00
2016 01 05 00 00 999 99.0 99.0  2.41  7.14  5.37  13 9999.0 999.0  14.4 999.0 99.0 99.00
2016 01 05 00 30 999 99.0 99.0  2.50  7.14  5.30  16 9999.0 999.0  14.3 999.0 99.0 99.00
2016 01 05 01 00 999 99.0 99.0  2.75  7.14  5.41   4 9999.0 999.0  14.3 999.0 99.0 99.00
2016 01 05 01 30 999 99.0 99.0  2.77  7.14  5.65  10 9999.0 999.0  14.3 999.0 99.0 99.00
2016 01 05 02 30 999 99.0 99.0  2.64  7.14  5.46   4 9999.0 999.0  14.3 999.0 99.0 99.00
2016 01 05 03 00 999 99.0 99.0  2.77  7.14  5.53  10 9999.0 999.0  14.3 999.0 99.0 99.00
2016 01 05 03 30 999 99.0 99.0  3.11  7.14  5.60   4 9999.0 999.0  14.3 999.0 99.0 99.00
2016 01 05 04 00 999 99.0 99.0  2.98  7.14  5.60   7 9999.0 999.0  14.3 999.0 99.0 99.00
2016 01 05 05 00 999 99.0 99.0  3.03  7.14  5.77   7 9999.0 999.0  14.2 999.0 99.0 99.00
2016 01 05 05 30 999 99.0 99.0  3.06  7.69  5.69   7 9999.0 999.0  14.1 999.0 99.0 99.00
2016 01 05 06 30 999 99.0 99.0  3.05  7.69  5.78  12 9999.0 999.0  14.0 999.0 99.0 99.00
2016 01 05 07 00 999 99.0 99.0  3.07  7.69  5.95  13 9999.0 999.0  14.0 999.0 99.0 99.00
2016 01 05 07 30 999 99.0 99.0  3.07  7.69  5.81  14 9999.0 999.0  14.0 999.0 99.0 99.00
2016 01 05 08 00 999 99.0 99.0  3.02  7.69  5.94   9 9999.0 999.0  13.9 999.0 99.0 99.00
2016 01 05 08 30 999 99.0 99.0  3.19  7.69  5.89   9 9999.0 999.0  13.9 999.0 99.0 99.00
2016 01 05 09 00 999 99.0 99.0  3.09  7.69  5.76  12 9999.0 999.0  13.8 999.0 99.0 99.00
2016 01 05 09 30 999 99.0 99.0  3.01  7.69  5.78  10 9999.0 999.0  13.8 999.0 99.0 99.00
2016 01 05 10 30 999 99.0 99.0  3.09  7.69  5.93  10 9999.0 999.0  13.7 999.0 99.0 99.00
2016 01 05 11 00 999 99.0 99.0  3.37  7.69  6.15  12 9999.0 999.0  13.7 999.0 99.0 99.00
2016 01 05 11 30 999 99.0 99.0  3.18  8.33  6.24  12 9999.0 999.0  13.7 999.0 99.0 99.00
2016 01 05 12 00 999 99.0 99.0  3.10  7.69  6.10  16 9999.0 999.0  13.7 999.0 99.0 99.00
2016 01 05 12 30 999 99.0 99.0  2.97  7.69  6.09  20 9999.0 999.0  13.7 999.0 99.0 99.00
2016 01 05 13 00 999 99.0 99.0  2.87  7.69  5.70  17 9999.0 999.0  13.7 999.0 99.0 99.00
2016 01 05 13 30 999 99.0 99.0  2.94  9.09  5.86  24 9999.0 999.0  13.7 999.0 99.0 99.00
2016 01 05 14 30 999 99.0 99.0  2.75  9.09  5.85  37 9999.0 999.0  13.6 999.0 99.0 99.00
2016 01 05 15 30 999 99.0 99.0  2.52  8.33  5.65  28 9999.0 999.0  13.5 999.0 99.0 99.00
2016 01 05 16 00 999 99.0 99.0  2.64  7.69  5.69  27 9999.0 999.0  13.5 999.0 99.0 99.00
2016 01 05 16 30 999 99.0 99.0  2.74  8.33  5.95  27 9999.0 999.0  13.5 999.0 99.0 99.00
2016 01 05 17 00 999 99.0 99.0  2.70  8.33  5.90  21 9999.0 999.0  13.5 999.0 99.0 99.00
2016 01 05 17 30 999 99.0 99.0  2.44  7.14  5.67  20 9999.0 999.0  13.6 999.0 99.0 99.00
2016 01 05 19 00 999 99.0 99.0  2.41  8.33  5.53  20 9999.0 999.0  13.6 999.0 99.0 99.00
2016 01 05 19 30 999 99.0 99.0  2.61  7.14  5.90  24 9999.0 999.0  13.6 999.0 99.0 99.00
2016 01 05 20 00 999 99.0 99.0  2.46  7.69  5.79  23 9999.0 999.0  13.5 999.0 99.0 99.00
2016 01 05 20 30 999 99.0 99.0  2.51  7.14  5.73  24 9999.0 999.0  13.5 999.0 99.0 99.00
2016 01 05 21 00 999 99.0 99.0  2.45  7.69  5.73  31 9999.0 999.0  13.5 999.0 99.0 99.00
2016 01 05 21 30 999 99.0 99.0  2.79 12.50  6.20  52 9999.0 999.0  13.5 999.0 99.0 99.00
2016 01 05 22 30 999 99.0 99.0  3.34 11.11  6.93  49 9999.0 999.0  13.5 999.0 99.0 99.00
2016 01 05 23 00 999 99.0 99.0  3.48 14.29  7.33  73 9999.0 999.0  13.4 999.0 99.0 99.00
2016 01 05 23 30 999 99.0 99.0  3.65 12.50  7.54  68 9999.0 999.0  13.4 999.0 99.0 99.00
2016 01 06 00 00 999 99.0 99.0  3.40 13.33  7.18  64 9999.0 999.0  13.4 999.0 99.0 99.00
2016 01 06 01 00 999 99.0 99.0  3.58 13.33  7.82  65 9999.0 999.0  13.4 999.0 99.0 99.00
2016 01 06 01 30 999 99.0 99.0  3.49 14.29  7.72  64 9999.0 999.0  13.4 999.0 99.0 99.00
2016 01 06 02 30 999 99.0 99.0  3.36 12.50  7.82  58 9999.0 999.0  13.4 999.0 99.0 99.00
2016 01 06 03 00 999 99.0 99.0  3.51 13.33  7.68  62 9999.0 999.0  13.3 999.0 99.0 99.00
2016 01 06 03 30 999 99.0 99.0  3.31 13.33  7.67  61 9999.0 999.0  13.3 999.0 99.0 99.00
2016 01 06 04 00 999 99.0 99.0  3.15 12.50  7.23  61 9999.0 999.0  13.3 999.0 99.0 99.00
2016 01 06 04 30 999 99.0 99.0  2.96 12.50  7.29  59 9999.0 999.0  13.2 999.0 99.0 99.00
2016 01 06 05 00 999 99.0 99.0  2.97 12.50  7.30  66 9999.0 999.0  13.2 999.0 99.0 99.00
2016 01 06 05 30 999 99.0 99.0  3.08 10.53  7.23  28 9999.0 999.0  13.1 999.0 99.0 99.00
2016 01 06 06 30 999 99.0 99.0  2.82 11.11  7.02  48 9999.0 999.0  13.1 999.0 99.0 99.00
2016 01 06 07 00 999 99.0 99.0  2.66 12.50  6.72  57 9999.0 999.0  13.1 999.0 99.0 99.00
2016 01 06 07 30 999 99.0 99.0  2.64 11.76  7.04  59 9999.0 999.0  13.1 999.0 99.0 99.00
2016 01 06 08 00 999 99.0 99.0  2.54 11.76  6.65  52 9999.0 999.0  13.1 999.0 99.0 99.00
2016 01 06 08 30 999 99.0 99.0  2.68 12.50  6.65  59 9999.0 999.0  13.1 999.0 99.0 99.00
2016 01 06 09 00 999 99.0 99.0  2.64 12.50  6.86  61 9999.0 999.0  13.1 999.0 99.0 99.00
2016 01 06 09 30 999 99.0 99.0  2.54 11.11  6.52  73 9999.0 999.0  13.0 999.0 99.0 99.00
2016 01 06 10 30 999 99.0 99.0  2.56 11.11  6.52  54 9999.0 999.0  13.0 999.0 99.0 99.00
2016 01 06 11 00 999 99.0 99.0  2.47 11.76  6.20  57 9999.0 999.0  13.0 999.0 99.0 99.00
2016 01 06 11 30 999 99.0 99.0  2.43 10.53  6.44  59 9999.0 999.0  13.0 999.0 99.0 99.00
2016 01 06 12 00 999 99.0 99.0  2.42 11.11  6.54  58 9999.0 999.0  13.0 999.0 99.0 99.00
2016 01 06 13 00 999 99.0 99.0  2.48 11.76  6.65  64 9999.0 999.0  13.0 999.0 99.0 99.00
2016 01 06 13 30 999 99.0 99.0  2.47 11.76  6.63  72 9999.0 999.0  13.0 999.0 99.0 99.00
2016 01 06 14 30 999 99.0 99.0  2.55 11.76  6.47  69 9999.0 999.0  13.0 999.0 99.0 99.00
2016 01 06 15 00 999 99.0 99.0  2.61 11.11  6.51  57 9999.0 999.0  13.0 999.0 99.0 99.00
2016 01 06 15 30 999 99.0 99.0  2.63 11.11  6.73  68 9999.0 999.0  13.0 999.0 99.0 99.00
2016 01 06 16 00 999 99.0 99.0  2.44 11.76  6.37  66 9999.0 999.0  13.0 999.0 99.0 99.00
2016 01 06 17 00 999 99.0 99.0  2.83 10.53  6.95  49 9999.0 999.0  13.0 999.0 99.0 99.00
2016 01 06 17 30 999 99.0 99.0  2.65 13.33  6.80  79 9999.0 999.0  13.0 999.0 99.0 99.00
2016 01 06 18 30 999 99.0 99.0  2.78 13.33  7.10  80 9999.0 999.0  13.0 999.0 99.0 99.00
2016 01 06 19 00 999 99.0 99.0  2.72 13.33  7.25  76 9999.0 999.0  13.0 999.0 99.0 99.00
2016 01 06 19 30 999 99.0 99.0  2.71 14.29  6.81  72 9999.0 999.0  13.0 999.0 99.0 99.00
2016 01 06 20 00 999 99.0 99.0  2.72 14.29  7.13  83 9999.0 999.0  13.0 999.0 99.0 99.00
2016 01 06 21 30 999 99.0 99.0  2.64 11.76  6.70  76 9999.0 999.0  13.0 999.0 99.0 99.00
