#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2020 01 01 10 16 999 99.0 99.0  1.17  9.88  4.99  44 9999.0 999.0  10.8 999.0 99.0 99.00
2020 01 01 10 46 999 99.0 99.0  1.01  9.88  4.77  48 9999.0 999.0  10.9 999.0 99.0 99.00
2020 01 01 11 16 999 99.0 99.0  1.09 10.53  5.02  51 9999.0 999.0  10.9 999.0 99.0 99.00
2020 01 01 11 46 999 99.0 99.0  1.02  9.09  4.65  55 9999.0 999.0  10.8 999.0 99.0 99.00
2020 01 01 12 16 999 99.0 99.0  1.06  9.88  4.76  71 9999.0 999.0  10.9 999.0 99.0 99.00
2020 01 01 12 46 999 99.0 99.0  1.18  9.88  4.70  66 9999.0 999.0  10.9 999.0 99.0 99.00
2020 01 01 13 16 999 99.0 99.0  1.11  9.88  4.73  55 9999.0 999.0  10.9 999.0 99.0 99.00
2020 01 01 13 46 999 99.0 99.0  1.13  9.88  4.76  62 9999.0 999.0  10.9 999.0 99.0 99.00
2020 01 01 14 16 999 99.0 99.0  1.03 10.53  4.68  61 9999.0 999.0  10.9 999.0 99.0 99.00
2020 01 01 14 46 999 99.0 99.0  1.06  9.88  4.67  52 9999.0 999.0  10.9 999.0 99.0 99.00
2020 01 01 15 16 999 99.0 99.0  1.13  9.88  4.99  52 9999.0 999.0  10.9 999.0 99.0 99.00
2020 01 01 15 46 999 99.0 99.0  1.08  9.88  4.66  40 9999.0 999.0  10.9 999.0 99.0 99.00
2020 01 01 16 16 999 99.0 99.0  1.00  9.09  4.31  64 9999.0 999.0  10.9 999.0 99.0 99.00
2020 01 01 16 46 999 99.0 99.0  1.03  9.88  4.77  47 9999.0 999.0  10.9 999.0 99.0 99.00
2020 01 01 17 16 999 99.0 99.0  1.05  9.09  4.52  61 9999.0 999.0  11.0 999.0 99.0 99.00
2020 01 01 17 46 999 99.0 99.0  1.01  9.09  4.65  59 9999.0 999.0  11.0 999.0 99.0 99.00
2020 01 01 18 16 999 99.0 99.0  0.97 10.53  4.67  65 9999.0 999.0  11.0 999.0 99.0 99.00
2020 01 01 18 46 999 99.0 99.0  0.96  9.09  4.50  64 9999.0 999.0  11.0 999.0 99.0 99.00
2020 01 01 19 16 999 99.0 99.0  0.96  9.88  4.62  40 9999.0 999.0  11.0 999.0 99.0 99.00
2020 01 01 19 46 999 99.0 99.0  0.99  9.09  4.54  64 9999.0 999.0  11.0 999.0 99.0 99.00
2020 01 01 20 16 999 99.0 99.0  0.93 10.53  4.62  65 9999.0 999.0  11.0 999.0 99.0 99.00
2020 01 01 20 46 999 99.0 99.0  0.83  9.88  4.57  49 9999.0 999.0  11.0 999.0 99.0 99.00
2020 01 01 21 16 999 99.0 99.0  0.87  9.88  4.65  47 9999.0 999.0  11.0 999.0 99.0 99.00
2020 01 01 21 46 999 99.0 99.0  0.84  9.88  4.58  47 9999.0 999.0  10.9 999.0 99.0 99.00
2020 01 01 22 16 999 99.0 99.0  0.84 10.53  4.76  54 9999.0 999.0  10.9 999.0 99.0 99.00
2020 01 01 22 46 999 99.0 99.0  0.88  9.88  4.99  48 9999.0 999.0  10.9 999.0 99.0 99.00
2020 01 01 23 16 999 99.0 99.0  0.85 10.53  4.90  49 9999.0 999.0  10.9 999.0 99.0 99.00
2020 01 01 23 46 999 99.0 99.0  0.83  9.88  4.59  58 9999.0 999.0  10.9 999.0 99.0 99.00
2020 01 02 00 16 999 99.0 99.0  0.87  9.88  4.77  57 9999.0 999.0  10.9 999.0 99.0 99.00
2020 01 02 00 46 999 99.0 99.0  0.80  9.09  4.63  52 9999.0 999.0  10.9 999.0 99.0 99.00
2020 01 02 01 16 999 99.0 99.0  0.83  9.88  4.64  64 9999.0 999.0  10.9 999.0 99.0 99.00
2020 01 02 01 46 999 99.0 99.0  0.84  9.09  4.63  54 9999.0 999.0  10.8 999.0 99.0 99.00
2020 01 02 02 16 999 99.0 99.0  0.78  9.09  4.65  57 9999.0 999.0  10.9 999.0 99.0 99.00
2020 01 02 02 46 999 99.0 99.0  0.79  9.88  5.07  59 9999.0 999.0  10.8 999.0 99.0 99.00
2020 01 02 03 16 999 99.0 99.0  0.79  9.88  4.83  55 9999.0 999.0  10.8 999.0 99.0 99.00
2020 01 02 03 46 999 99.0 99.0  0.76  9.88  4.89  47 9999.0 999.0  10.8 999.0 99.0 99.00
2020 01 02 04 16 999 99.0 99.0  0.72  9.09  4.75  47 9999.0 999.0  10.7 999.0 99.0 99.00
2020 01 02 04 46 999 99.0 99.0  0.71  9.88  4.71  34 9999.0 999.0  10.7 999.0 99.0 99.00
2020 01 02 05 16 999 99.0 99.0  0.71  9.09  4.66  58 9999.0 999.0  10.8 999.0 99.0 99.00
2020 01 02 05 46 999 99.0 99.0  0.73  9.88  4.72  68 9999.0 999.0  10.8 999.0 99.0 99.00
2020 01 02 06 16 999 99.0 99.0  0.73  9.88  4.79  69 9999.0 999.0  10.6 999.0 99.0 99.00
2020 01 02 06 46 999 99.0 99.0  0.71  9.09  4.78  65 9999.0 999.0  10.6 999.0 99.0 99.00
2020 01 02 07 16 999 99.0 99.0  0.68  9.09  4.78  57 9999.0 999.0  10.6 999.0 99.0 99.00
2020 01 02 07 46 999 99.0 99.0  0.67  8.33  4.72 102 9999.0 999.0  10.7 999.0 99.0 99.00
2020 01 02 08 16 999 99.0 99.0  0.68  9.88  4.93  51 9999.0 999.0  10.6 999.0 99.0 99.00
2020 01 02 08 46 999 99.0 99.0  0.69  9.09  5.31  65 9999.0 999.0  10.6 999.0 99.0 99.00
2020 01 02 09 16 999 99.0 99.0  0.66  9.88  5.07  52 9999.0 999.0  10.6 999.0 99.0 99.00
2020 01 02 09 46 999 99.0 99.0  0.66  9.88  5.29  52 9999.0 999.0  10.6 999.0 99.0 99.00
2020 01 02 10 16 999 99.0 99.0  0.64  9.88  5.32  64 9999.0 999.0  10.6 999.0 99.0 99.00
2020 01 02 10 46 999 99.0 99.0  0.63 10.53  5.51  58 9999.0 999.0  10.6 999.0 99.0 99.00
2020 01 02 11 16 999 99.0 99.0  0.64  8.33  5.54  85 9999.0 999.0  10.6 999.0 99.0 99.00
2020 01 02 11 46 999 99.0 99.0  0.61  9.88  5.41  59 9999.0 999.0  10.6 999.0 99.0 99.00
2020 01 02 12 16 999 99.0 99.0  0.63  9.09  5.49  69 9999.0 999.0  10.7 999.0 99.0 99.00
2020 01 02 12 46 999 99.0 99.0  0.62 10.53  5.91  49 9999.0 999.0  10.7 999.0 99.0 99.00
2020 01 02 13 16 999 99.0 99.0  0.62  7.69  5.83  86 9999.0 999.0  10.7 999.0 99.0 99.00
2020 01 02 13 46 999 99.0 99.0  0.60  9.09  6.06  66 9999.0 999.0  10.6 999.0 99.0 99.00
2020 01 02 14 16 999 99.0 99.0  0.61  9.88  6.11  66 9999.0 999.0  10.4 999.0 99.0 99.00
2020 01 02 14 46 999 99.0 99.0  0.59  7.69  6.32  82 9999.0 999.0  10.5 999.0 99.0 99.00
2020 01 02 15 16 999 99.0 99.0  0.58  8.33  6.33  79 9999.0 999.0  10.6 999.0 99.0 99.00
2020 01 02 15 46 999 99.0 99.0  0.56  7.69  6.34  87 9999.0 999.0  10.5 999.0 99.0 99.00
2020 01 02 16 16 999 99.0 99.0  0.54  9.88  6.10  62 9999.0 999.0  10.3 999.0 99.0 99.00
2020 01 02 16 46 999 99.0 99.0  0.56  9.88  6.41  62 9999.0 999.0  10.6 999.0 99.0 99.00
2020 01 02 17 16 999 99.0 99.0  0.53  9.09  6.23  71 9999.0 999.0  10.9 999.0 99.0 99.00
2020 01 02 17 46 999 99.0 99.0  0.55  7.14  6.47 102 9999.0 999.0  11.0 999.0 99.0 99.00
2020 01 02 18 16 999 99.0 99.0  0.54 14.29  6.40  71 9999.0 999.0  11.0 999.0 99.0 99.00
2020 01 02 18 46 999 99.0 99.0  0.54  9.88  6.47  85 9999.0 999.0  11.1 999.0 99.0 99.00
2020 01 02 19 16 999 99.0 99.0  0.55  6.67  6.53  76 9999.0 999.0  11.0 999.0 99.0 99.00
2020 01 02 19 46 999 99.0 99.0  0.55  9.09  6.53  73 9999.0 999.0  10.9 999.0 99.0 99.00
2020 01 02 20 16 999 99.0 99.0  0.50  8.33  6.10  86 9999.0 999.0  10.9 999.0 99.0 99.00
2020 01 02 20 46 999 99.0 99.0  0.55 14.29  6.29  79 9999.0 999.0  11.0 999.0 99.0 99.00
2020 01 02 21 16 999 99.0 99.0  0.51  8.33  6.28  85 9999.0 999.0  10.9 999.0 99.0 99.00
2020 01 02 21 46 999 99.0 99.0  0.57  6.67  6.00  90 9999.0 999.0  11.0 999.0 99.0 99.00
2020 01 02 22 16 999 99.0 99.0  0.55  7.69  5.13  85 9999.0 999.0  10.9 999.0 99.0 99.00
2020 01 02 22 46 999 99.0 99.0  0.54  7.69  4.95  93 9999.0 999.0  10.8 999.0 99.0 99.00
2020 01 02 23 16 999 99.0 99.0  0.58 14.29  4.64  64 9999.0 999.0  10.8 999.0 99.0 99.00
2020 01 02 23 46 999 99.0 99.0  0.63  7.69  4.05  86 9999.0 999.0  10.8 999.0 99.0 99.00
2020 01 03 00 16 999 99.0 99.0  0.62  7.69  3.73  92 9999.0 999.0  10.8 999.0 99.0 99.00
2020 01 03 00 46 999 99.0 99.0  0.62  8.33  3.44  85 9999.0 999.0  10.9 999.0 99.0 99.00
2020 01 03 01 16 999 99.0 99.0  0.60 14.29  3.57  73 9999.0 999.0  10.8 999.0 99.0 99.00
2020 01 03 01 46 999 99.0 99.0  0.58 14.29  3.58  73 9999.0 999.0  10.7 999.0 99.0 99.00
2020 01 03 02 16 999 99.0 99.0  0.52 14.29  3.65  90 9999.0 999.0  10.6 999.0 99.0 99.00
2020 01 03 02 46 999 99.0 99.0  0.53  7.14  3.62 109 9999.0 999.0  10.6 999.0 99.0 99.00
2020 01 03 03 16 999 99.0 99.0  0.56 13.33  3.62  64 9999.0 999.0  10.6 999.0 99.0 99.00
2020 01 03 03 46 999 99.0 99.0  0.60 14.29  3.60  85 9999.0 999.0  10.6 999.0 99.0 99.00
2020 01 03 04 16 999 99.0 99.0  0.59 14.29  3.61  58 9999.0 999.0  10.5 999.0 99.0 99.00
2020 01 03 04 46 999 99.0 99.0  0.58 13.33  3.69  54 9999.0 999.0  10.6 999.0 99.0 99.00
2020 01 03 05 16 999 99.0 99.0  0.56  3.85  3.76 182 9999.0 999.0  10.6 999.0 99.0 99.00
2020 01 03 05 46 999 99.0 99.0  0.52  4.17  3.93 180 9999.0 999.0  10.6 999.0 99.0 99.00
2020 01 03 06 16 999 99.0 99.0  0.54  4.17  4.07 177 9999.0 999.0  10.6 999.0 99.0 99.00
2020 01 03 06 46 999 99.0 99.0  0.54 14.29  4.19  75 9999.0 999.0  10.6 999.0 99.0 99.00
2020 01 03 07 16 999 99.0 99.0  0.51  4.35  4.18 176 9999.0 999.0  10.7 999.0 99.0 99.00
2020 01 03 07 46 999 99.0 99.0  0.51  4.00  4.17 180 9999.0 999.0  10.7 999.0 99.0 99.00
2020 01 03 08 16 999 99.0 99.0  0.46 13.33  4.48  65 9999.0 999.0  10.7 999.0 99.0 99.00
2020 01 03 08 46 999 99.0 99.0  0.43  3.85  4.47 179 9999.0 999.0  10.6 999.0 99.0 99.00
2020 01 03 09 16 999 99.0 99.0  0.46 14.29  4.50  72 9999.0 999.0  10.6 999.0 99.0 99.00
2020 01 03 09 46 999 99.0 99.0  0.44  4.00  4.43 177 9999.0 999.0  10.6 999.0 99.0 99.00
2020 01 03 10 16 999 99.0 99.0  0.43 12.50  4.48  69 9999.0 999.0  10.6 999.0 99.0 99.00
2020 01 03 10 46 999 99.0 99.0  0.43 13.33  4.53  73 9999.0 999.0  10.6 999.0 99.0 99.00
2020 01 03 11 16 999 99.0 99.0  0.44 14.29  4.54  78 9999.0 999.0  10.6 999.0 99.0 99.00
2020 01 03 11 46 999 99.0 99.0  0.46  4.35  4.57 179 9999.0 999.0  10.6 999.0 99.0 99.00
2020 01 03 12 16 999 99.0 99.0  0.49  4.55  4.42 177 9999.0 999.0  10.6 999.0 99.0 99.00
2020 01 03 12 46 999 99.0 99.0  0.61  4.35  3.70 176 9999.0 999.0  10.6 999.0 99.0 99.00
2020 01 03 13 16 999 99.0 99.0  0.72  4.76  3.68 173 9999.0 999.0  10.7 999.0 99.0 99.00
2020 01 03 13 46 999 99.0 99.0  0.85  4.76  3.77 173 9999.0 999.0  10.8 999.0 99.0 99.00
2020 01 03 14 16 999 99.0 99.0  0.96  5.00  3.88 179 9999.0 999.0  10.8 999.0 99.0 99.00
2020 01 03 14 46 999 99.0 99.0  1.04  5.88  4.14 170 9999.0 999.0  10.9 999.0 99.0 99.00
2020 01 03 15 16 999 99.0 99.0  1.14  6.25  4.34 168 9999.0 999.0  10.9 999.0 99.0 99.00
2020 01 03 15 46 999 99.0 99.0  1.19  5.56  4.45 172 9999.0 999.0  11.0 999.0 99.0 99.00
2020 01 03 16 16 999 99.0 99.0  1.30  6.25  4.60 175 9999.0 999.0  11.2 999.0 99.0 99.00
2020 01 03 16 46 999 99.0 99.0  1.26  6.25  4.52 173 9999.0 999.0  11.5 999.0 99.0 99.00
2020 01 03 17 16 999 99.0 99.0  1.28  5.88  4.50 168 9999.0 999.0  11.5 999.0 99.0 99.00
2020 01 03 17 46 999 99.0 99.0  1.20  5.88  4.36 172 9999.0 999.0  11.6 999.0 99.0 99.00
2020 01 03 18 16 999 99.0 99.0  1.15  5.88  4.37 172 9999.0 999.0  11.8 999.0 99.0 99.00
2020 01 03 18 46 999 99.0 99.0  1.15  6.25  4.43 170 9999.0 999.0  11.9 999.0 99.0 99.00
2020 01 03 19 16 999 99.0 99.0  1.18  6.67  4.45 163 9999.0 999.0  12.0 999.0 99.0 99.00
2020 01 03 19 46 999 99.0 99.0  1.29  6.67  4.40 168 9999.0 999.0  12.7 999.0 99.0 99.00
2020 01 03 20 16 999 99.0 99.0  1.31  6.25  4.54 172 9999.0 999.0  12.3 999.0 99.0 99.00
2020 01 03 20 46 999 99.0 99.0  1.34  7.14  4.65 169 9999.0 999.0  12.2 999.0 99.0 99.00
2020 01 03 21 16 999 99.0 99.0  1.31  7.14  4.81 166 9999.0 999.0  12.0 999.0 99.0 99.00
2020 01 03 21 46 999 99.0 99.0  1.38  7.14  4.73 165 9999.0 999.0  12.0 999.0 99.0 99.00
2020 01 03 22 16 999 99.0 99.0  1.53  6.67  4.99 168 9999.0 999.0  12.0 999.0 99.0 99.00
2020 01 03 22 46 999 99.0 99.0  1.59  7.14  4.80 168 9999.0 999.0  12.0 999.0 99.0 99.00
2020 01 03 23 16 999 99.0 99.0  1.42  7.14  4.83 163 9999.0 999.0  12.1 999.0 99.0 99.00
2020 01 03 23 46 999 99.0 99.0  1.28  7.14  4.75 163 9999.0 999.0  12.2 999.0 99.0 99.00
2020 01 04 00 16 999 99.0 99.0  1.32  6.67  4.85 165 9999.0 999.0  12.2 999.0 99.0 99.00
2020 01 04 00 46 999 99.0 99.0  1.20  7.14  4.88 166 9999.0 999.0  12.3 999.0 99.0 99.00
2020 01 04 01 16 999 99.0 99.0  1.15  7.14  4.67 169 9999.0 999.0  12.5 999.0 99.0 99.00
2020 01 04 01 46 999 99.0 99.0  1.09  7.14  4.75 163 9999.0 999.0  12.6 999.0 99.0 99.00
2020 01 04 02 16 999 99.0 99.0  1.13  7.14  4.94 163 9999.0 999.0  12.7 999.0 99.0 99.00
2020 01 04 02 46 999 99.0 99.0  1.10  7.14  4.90 165 9999.0 999.0  12.9 999.0 99.0 99.00
2020 01 04 03 16 999 99.0 99.0  1.15  7.14  4.85 162 9999.0 999.0  13.0 999.0 99.0 99.00
2020 01 04 03 46 999 99.0 99.0  1.19  6.67  4.52 165 9999.0 999.0  13.1 999.0 99.0 99.00
2020 01 04 04 16 999 99.0 99.0  1.23  6.67  4.50 163 9999.0 999.0  13.1 999.0 99.0 99.00
2020 01 04 04 46 999 99.0 99.0  1.29  5.56  4.63 166 9999.0 999.0  13.3 999.0 99.0 99.00
2020 01 04 05 16 999 99.0 99.0  1.28  6.67  4.51 165 9999.0 999.0  13.4 999.0 99.0 99.00
2020 01 04 05 46 999 99.0 99.0  1.29  6.67  4.57 168 9999.0 999.0  13.7 999.0 99.0 99.00
2020 01 04 06 16 999 99.0 99.0  1.42  7.14  4.63 163 9999.0 999.0  14.2 999.0 99.0 99.00
2020 01 04 06 46 999 99.0 99.0  1.51  7.14  4.63 169 9999.0 999.0  14.6 999.0 99.0 99.00
2020 01 04 07 16 999 99.0 99.0  1.41  7.14  4.44 159 9999.0 999.0  15.0 999.0 99.0 99.00
2020 01 04 07 46 999 99.0 99.0  1.45  5.56  4.63 169 9999.0 999.0  15.4 999.0 99.0 99.00
2020 01 04 08 16 999 99.0 99.0  1.45  7.14  4.80 165 9999.0 999.0  15.3 999.0 99.0 99.00
2020 01 04 08 46 999 99.0 99.0  1.40  6.67  4.97 163 9999.0 999.0  15.1 999.0 99.0 99.00
2020 01 04 09 16 999 99.0 99.0  1.41  7.69  5.06 161 9999.0 999.0  16.0 999.0 99.0 99.00
2020 01 04 09 46 999 99.0 99.0  1.52  7.14  5.01 154 9999.0 999.0  15.0 999.0 99.0 99.00
2020 01 04 10 16 999 99.0 99.0  1.67  7.14  5.26 156 9999.0 999.0  14.9 999.0 99.0 99.00
2020 01 04 10 46 999 99.0 99.0  1.69  7.69  5.27 158 9999.0 999.0  14.8 999.0 99.0 99.00
2020 01 04 11 16 999 99.0 99.0  1.76  7.14  5.22 162 9999.0 999.0  14.5 999.0 99.0 99.00
2020 01 04 11 46 999 99.0 99.0  1.74  7.14  5.18 161 9999.0 999.0  14.5 999.0 99.0 99.00
2020 01 04 12 16 999 99.0 99.0  1.69  7.14  5.22 161 9999.0 999.0  14.7 999.0 99.0 99.00
2020 01 04 12 46 999 99.0 99.0  1.80  7.69  5.46 155 9999.0 999.0  13.4 999.0 99.0 99.00
2020 01 04 13 16 999 99.0 99.0  1.70  7.14  5.72 156 9999.0 999.0  13.1 999.0 99.0 99.00
2020 01 04 13 46 999 99.0 99.0  1.75  7.69  5.85 159 9999.0 999.0  13.1 999.0 99.0 99.00
2020 01 04 14 16 999 99.0 99.0  1.73  7.14  6.00 163 9999.0 999.0  13.1 999.0 99.0 99.00
2020 01 04 14 46 999 99.0 99.0  1.64  7.14  6.10 156 9999.0 999.0  13.2 999.0 99.0 99.00
2020 01 04 15 16 999 99.0 99.0  1.61  7.69  6.02 155 9999.0 999.0  13.1 999.0 99.0 99.00
2020 01 04 15 46 999 99.0 99.0  1.58  7.69  6.03 156 9999.0 999.0  13.1 999.0 99.0 99.00
2020 01 04 16 16 999 99.0 99.0  1.68  7.69  6.22 159 9999.0 999.0  13.0 999.0 99.0 99.00
2020 01 04 16 46 999 99.0 99.0  1.64  8.33  6.35 158 9999.0 999.0  12.9 999.0 99.0 99.00
2020 01 04 17 16 999 99.0 99.0  1.48  7.69  6.18 162 9999.0 999.0  12.8 999.0 99.0 99.00
2020 01 04 17 46 999 99.0 99.0  1.51  9.09  6.19 156 9999.0 999.0  12.8 999.0 99.0 99.00
2020 01 04 18 16 999 99.0 99.0  1.42  7.14  5.94 165 9999.0 999.0  12.9 999.0 99.0 99.00
2020 01 04 18 46 999 99.0 99.0  1.51  7.14  6.16 162 9999.0 999.0  12.8 999.0 99.0 99.00
2020 01 04 19 16 999 99.0 99.0  1.59  8.33  6.31 158 9999.0 999.0  12.7 999.0 99.0 99.00
2020 01 04 19 46 999 99.0 99.0  1.48  8.33  6.20 161 9999.0 999.0  12.7 999.0 99.0 99.00
2020 01 04 20 16 999 99.0 99.0  1.54  7.69  6.20 161 9999.0 999.0  12.8 999.0 99.0 99.00
2020 01 04 20 46 999 99.0 99.0  1.36  7.69  5.76 162 9999.0 999.0  12.9 999.0 99.0 99.00
2020 01 04 21 16 999 99.0 99.0  1.52  7.69  6.07 159 9999.0 999.0  12.9 999.0 99.0 99.00
2020 01 04 21 46 999 99.0 99.0  1.44  7.69  5.77 154 9999.0 999.0  12.9 999.0 99.0 99.00
2020 01 04 22 16 999 99.0 99.0  1.37  7.69  5.71 156 9999.0 999.0  12.9 999.0 99.0 99.00
2020 01 04 22 46 999 99.0 99.0  1.38  7.69  5.62 163 9999.0 999.0  12.9 999.0 99.0 99.00
2020 01 04 23 16 999 99.0 99.0  1.37  7.69  5.53 162 9999.0 999.0  12.9 999.0 99.0 99.00
2020 01 04 23 46 999 99.0 99.0  1.50  7.69  5.74 158 9999.0 999.0  12.9 999.0 99.0 99.00
2020 01 05 00 16 999 99.0 99.0  1.39  8.33  5.63 158 9999.0 999.0  12.9 999.0 99.0 99.00
2020 01 05 00 46 999 99.0 99.0  1.26  9.09  5.38 151 9999.0 999.0  12.9 999.0 99.0 99.00
2020 01 05 01 16 999 99.0 99.0  1.31  9.09  5.33 151 9999.0 999.0  12.9 999.0 99.0 99.00
2020 01 05 01 46 999 99.0 99.0  1.34  9.09  5.34 147 9999.0 999.0  12.9 999.0 99.0 99.00
2020 01 05 02 16 999 99.0 99.0  1.25  8.33  4.90 151 9999.0 999.0  12.9 999.0 99.0 99.00
2020 01 05 02 46 999 99.0 99.0  1.33  8.33  4.86 154 9999.0 999.0  12.9 999.0 99.0 99.00
2020 01 05 03 16 999 99.0 99.0  1.28  7.69  4.62 158 9999.0 999.0  12.9 999.0 99.0 99.00
2020 01 05 03 46 999 99.0 99.0  1.23  7.14  4.30 162 9999.0 999.0  12.8 999.0 99.0 99.00
2020 01 05 04 16 999 99.0 99.0  1.23  9.09  4.32 148 9999.0 999.0  12.6 999.0 99.0 99.00
2020 01 05 04 46 999 99.0 99.0  1.29  9.09  4.37 154 9999.0 999.0  12.7 999.0 99.0 99.00
2020 01 05 05 16 999 99.0 99.0  1.34  8.33  4.42 154 9999.0 999.0  12.7 999.0 99.0 99.00
2020 01 05 05 46 999 99.0 99.0  1.32  9.09  4.21 151 9999.0 999.0  12.7 999.0 99.0 99.00
2020 01 05 06 16 999 99.0 99.0  1.26  9.09  4.24 151 9999.0 999.0  12.6 999.0 99.0 99.00
2020 01 05 06 46 999 99.0 99.0  1.36  3.85  4.10 329 9999.0 999.0  12.6 999.0 99.0 99.00
2020 01 05 07 16 999 99.0 99.0  1.61  4.55  4.22 332 9999.0 999.0  12.6 999.0 99.0 99.00
2020 01 05 07 46 999 99.0 99.0  1.82  4.76  4.44 329 9999.0 999.0  12.6 999.0 99.0 99.00
2020 01 05 08 16 999 99.0 99.0  1.90  5.26  4.41 338 9999.0 999.0  11.9 999.0 99.0 99.00
2020 01 05 08 46 999 99.0 99.0  2.02  5.56  4.51 341 9999.0 999.0  11.8 999.0 99.0 99.00
2020 01 05 09 16 999 99.0 99.0  2.19  5.88  4.71 348 9999.0 999.0  12.1 999.0 99.0 99.00
2020 01 05 09 46 999 99.0 99.0  2.10  6.25  4.72 353 9999.0 999.0  12.5 999.0 99.0 99.00
2020 01 05 10 16 999 99.0 99.0  1.92  5.88  4.63 353 9999.0 999.0  12.6 999.0 99.0 99.00
2020 01 05 10 46 999 99.0 99.0  1.99  6.67  4.77  12 9999.0 999.0  12.8 999.0 99.0 99.00
2020 01 05 11 16 999 99.0 99.0  2.11  6.67  4.79  12 9999.0 999.0  12.8 999.0 99.0 99.00
2020 01 05 11 46 999 99.0 99.0  2.12  6.67  4.80   9 9999.0 999.0  12.7 999.0 99.0 99.00
2020 01 05 12 16 999 99.0 99.0  2.11  6.67  4.82   7 9999.0 999.0  12.4 999.0 99.0 99.00
2020 01 05 12 46 999 99.0 99.0  2.24  6.67  4.96  13 9999.0 999.0  12.2 999.0 99.0 99.00
2020 01 05 13 16 999 99.0 99.0  2.33  5.88  5.15 355 9999.0 999.0  12.2 999.0 99.0 99.00
2020 01 05 13 46 999 99.0 99.0  2.32  6.67  5.14  13 9999.0 999.0  12.2 999.0 99.0 99.00
2020 01 05 14 16 999 99.0 99.0  2.28  7.14  5.21  16 9999.0 999.0  12.1 999.0 99.0 99.00
2020 01 05 14 46 999 99.0 99.0  2.26  7.14  5.33  13 9999.0 999.0  12.1 999.0 99.0 99.00
2020 01 05 15 16 999 99.0 99.0  2.42  7.14  5.45   7 9999.0 999.0  12.1 999.0 99.0 99.00
2020 01 05 15 46 999 99.0 99.0  2.31  7.14  5.38   7 9999.0 999.0  12.0 999.0 99.0 99.00
2020 01 05 16 16 999 99.0 99.0  2.47  7.14  5.73  12 9999.0 999.0  11.7 999.0 99.0 99.00
2020 01 05 16 46 999 99.0 99.0  2.33  7.14  5.47  19 9999.0 999.0  11.7 999.0 99.0 99.00
2020 01 05 17 16 999 99.0 99.0  2.34  7.14  5.56  16 9999.0 999.0  11.6 999.0 99.0 99.00
2020 01 05 17 46 999 99.0 99.0  2.29  7.69  5.66  26 9999.0 999.0  11.6 999.0 99.0 99.00
2020 01 05 18 16 999 99.0 99.0  2.58  7.14  5.92  21 9999.0 999.0  11.6 999.0 99.0 99.00
