#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2017 03 25 08 48 999 99.0 99.0  0.83  4.35  4.31 173 9999.0 999.0   8.7 999.0 99.0 99.00
2017 03 25 09 18 999 99.0 99.0  0.89  5.00  4.52 165 9999.0 999.0   8.7 999.0 99.0 99.00
2017 03 25 09 48 999 99.0 99.0  0.84  4.35  4.38 177 9999.0 999.0   8.7 999.0 99.0 99.00
2017 03 25 10 18 999 99.0 99.0  0.79  4.55  4.48 180 9999.0 999.0   8.6 999.0 99.0 99.00
2017 03 25 10 48 999 99.0 99.0  0.86  4.76  4.33 173 9999.0 999.0   8.7 999.0 99.0 99.00
2017 03 25 11 18 999 99.0 99.0  0.81  4.76  4.56 179 9999.0 999.0   8.7 999.0 99.0 99.00
2017 03 25 11 48 999 99.0 99.0  0.80  4.76  4.54 177 9999.0 999.0   8.7 999.0 99.0 99.00
2017 03 25 13 18 999 99.0 99.0  0.81  5.26  4.79 173 9999.0 999.0   9.0 999.0 99.0 99.00
2017 03 25 13 48 999 99.0 99.0  0.79  4.76  4.80 172 9999.0 999.0   9.1 999.0 99.0 99.00
2017 03 25 14 18 999 99.0 99.0  0.70  5.00  4.75 173 9999.0 999.0   9.3 999.0 99.0 99.00
2017 03 25 14 48 999 99.0 99.0  0.73  4.76  4.80 170 9999.0 999.0   9.5 999.0 99.0 99.00
2017 03 25 15 18 999 99.0 99.0  0.74  4.76  4.80 173 9999.0 999.0   9.6 999.0 99.0 99.00
2017 03 25 15 48 999 99.0 99.0  0.70  4.76  4.65 172 9999.0 999.0   9.7 999.0 99.0 99.00
2017 03 25 16 18 999 99.0 99.0  0.68  5.00  4.57 172 9999.0 999.0   9.7 999.0 99.0 99.00
2017 03 25 16 48 999 99.0 99.0  0.70  5.00  4.80 166 9999.0 999.0   9.8 999.0 99.0 99.00
2017 03 25 17 18 999 99.0 99.0  0.65  9.88  4.70  73 9999.0 999.0  10.0 999.0 99.0 99.00
2017 03 25 17 48 999 99.0 99.0  0.67  4.35  4.68 165 9999.0 999.0  10.1 999.0 99.0 99.00
2017 03 25 18 18 999 99.0 99.0  0.65  4.76  4.76 172 9999.0 999.0  10.2 999.0 99.0 99.00
2017 03 25 18 48 999 99.0 99.0  0.63  9.88  4.87  92 9999.0 999.0  10.3 999.0 99.0 99.00
2017 03 25 19 18 999 99.0 99.0  0.61  4.76  4.54 168 9999.0 999.0  10.3 999.0 99.0 99.00
2017 03 25 19 48 999 99.0 99.0  0.64 10.53  4.18  93 9999.0 999.0  10.0 999.0 99.0 99.00
2017 03 25 20 18 999 99.0 99.0  0.61  5.26  4.14 159 9999.0 999.0   9.9 999.0 99.0 99.00
2017 03 25 20 48 999 99.0 99.0  0.65 11.11  4.20  93 9999.0 999.0   9.9 999.0 99.0 99.00
2017 03 25 21 18 999 99.0 99.0  0.60  5.26  3.98 161 9999.0 999.0   9.8 999.0 99.0 99.00
2017 03 25 21 48 999 99.0 99.0  0.63  6.67  4.08 142 9999.0 999.0   9.8 999.0 99.0 99.00
2017 03 25 22 18 999 99.0 99.0  0.63  9.09  4.06 120 9999.0 999.0   9.9 999.0 99.0 99.00
2017 03 25 22 48 999 99.0 99.0  0.61  6.67  3.94 145 9999.0 999.0  10.0 999.0 99.0 99.00
2017 03 25 23 18 999 99.0 99.0  0.63  7.69  4.05 138 9999.0 999.0  10.0 999.0 99.0 99.00
2017 03 25 23 48 999 99.0 99.0  0.63  9.09  4.11 113 9999.0 999.0  10.0 999.0 99.0 99.00
2017 03 26 00 18 999 99.0 99.0  0.68  6.25  4.35 145 9999.0 999.0   9.8 999.0 99.0 99.00
2017 03 26 00 48 999 99.0 99.0  0.65  7.14  4.33 138 9999.0 999.0   9.8 999.0 99.0 99.00
2017 03 26 01 18 999 99.0 99.0  0.64  6.67  4.57 144 9999.0 999.0   9.9 999.0 99.0 99.00
2017 03 26 01 48 999 99.0 99.0  0.63  7.14  4.63 145 9999.0 999.0   9.8 999.0 99.0 99.00
2017 03 26 02 18 999 99.0 99.0  0.63  5.88  4.65 139 9999.0 999.0   9.8 999.0 99.0 99.00
2017 03 26 02 48 999 99.0 99.0  0.65  8.33  4.81 123 9999.0 999.0   9.8 999.0 99.0 99.00
2017 03 26 03 18 999 99.0 99.0  0.67  7.69  4.97 134 9999.0 999.0   9.8 999.0 99.0 99.00
2017 03 26 03 48 999 99.0 99.0  0.67  6.25  5.04 145 9999.0 999.0   9.8 999.0 99.0 99.00
2017 03 26 04 18 999 99.0 99.0  0.68  5.00  4.88 154 9999.0 999.0   9.8 999.0 99.0 99.00
2017 03 26 04 48 999 99.0 99.0  0.75  5.56  4.99 142 9999.0 999.0   9.9 999.0 99.0 99.00
2017 03 26 05 18 999 99.0 99.0  0.76  5.00  4.98 154 9999.0 999.0   9.9 999.0 99.0 99.00
2017 03 26 05 48 999 99.0 99.0  0.75  5.00  4.90 154 9999.0 999.0   9.9 999.0 99.0 99.00
2017 03 26 06 18 999 99.0 99.0  0.75  5.56  4.84 148 9999.0 999.0   9.9 999.0 99.0 99.00
2017 03 26 06 48 999 99.0 99.0  0.75  5.26  4.79 144 9999.0 999.0   9.9 999.0 99.0 99.00
2017 03 26 07 18 999 99.0 99.0  0.75  4.55  4.82 156 9999.0 999.0   9.9 999.0 99.0 99.00
2017 03 26 07 48 999 99.0 99.0  0.69  7.14  4.81 131 9999.0 999.0   9.9 999.0 99.0 99.00
2017 03 26 08 18 999 99.0 99.0  0.72 10.53  4.93  99 9999.0 999.0   9.9 999.0 99.0 99.00
2017 03 26 08 48 999 99.0 99.0  0.73  6.67  4.85 141 9999.0 999.0   9.8 999.0 99.0 99.00
2017 03 26 09 18 999 99.0 99.0  0.69  8.33  4.93 127 9999.0 999.0   9.7 999.0 99.0 99.00
2017 03 26 09 48 999 99.0 99.0  0.68  5.00  4.53 159 9999.0 999.0   9.8 999.0 99.0 99.00
2017 03 26 10 18 999 99.0 99.0  0.65  7.69  4.64 137 9999.0 999.0   9.8 999.0 99.0 99.00
2017 03 26 10 48 999 99.0 99.0  0.64  5.00  4.64 149 9999.0 999.0   9.8 999.0 99.0 99.00
2017 03 26 11 18 999 99.0 99.0  0.68  7.14  4.74 141 9999.0 999.0   9.9 999.0 99.0 99.00
2017 03 26 11 48 999 99.0 99.0  0.69  5.56  4.79 137 9999.0 999.0   9.8 999.0 99.0 99.00
2017 03 26 12 18 999 99.0 99.0  0.62  9.09  4.69 125 9999.0 999.0   9.8 999.0 99.0 99.00
2017 03 26 12 48 999 99.0 99.0  0.64  8.33  4.82 128 9999.0 999.0   9.9 999.0 99.0 99.00
2017 03 26 13 18 999 99.0 99.0  0.65  9.88  4.97 116 9999.0 999.0   9.9 999.0 99.0 99.00
2017 03 26 13 48 999 99.0 99.0  0.63  8.33  4.85 127 9999.0 999.0  10.0 999.0 99.0 99.00
2017 03 26 14 18 999 99.0 99.0  0.67 20.00  5.21  93 9999.0 999.0  10.1 999.0 99.0 99.00
2017 03 26 14 48 999 99.0 99.0  0.62  7.69  5.16 127 9999.0 999.0   9.8 999.0 99.0 99.00
2017 03 26 15 18 999 99.0 99.0  0.64  7.69  5.41 128 9999.0 999.0  10.0 999.0 99.0 99.00
2017 03 26 15 48 999 99.0 99.0  0.60  7.14  5.26 131 9999.0 999.0  10.1 999.0 99.0 99.00
2017 03 26 16 18 999 99.0 99.0  0.60  8.33  5.31 124 9999.0 999.0  11.0 999.0 99.0 99.00
2017 03 26 17 18 999 99.0 99.0  0.64  7.14  5.42 134 9999.0 999.0  11.3 999.0 99.0 99.00
2017 03 26 17 48 999 99.0 99.0  0.65  9.09  5.45 127 9999.0 999.0  11.4 999.0 99.0 99.00
2017 03 26 18 18 999 99.0 99.0  0.66  7.69  5.39 134 9999.0 999.0  11.9 999.0 99.0 99.00
2017 03 26 18 48 999 99.0 99.0  0.70  7.69  5.07 131 9999.0 999.0  12.4 999.0 99.0 99.00
2017 03 26 19 18 999 99.0 99.0  0.68  7.69  5.07 139 9999.0 999.0  13.4 999.0 99.0 99.00
2017 03 26 19 48 999 99.0 99.0  0.67  8.33  5.20 130 9999.0 999.0  12.5 999.0 99.0 99.00
2017 03 26 20 18 999 99.0 99.0  0.67  9.09  5.13 123 9999.0 999.0  12.6 999.0 99.0 99.00
2017 03 26 20 48 999 99.0 99.0  0.65  9.09  5.36 124 9999.0 999.0  13.3 999.0 99.0 99.00
2017 03 26 21 48 999 99.0 99.0  0.64  8.33  5.27 137 9999.0 999.0  12.8 999.0 99.0 99.00
2017 03 26 22 18 999 99.0 99.0  0.67  8.33  5.68 142 9999.0 999.0  11.8 999.0 99.0 99.00
2017 03 26 22 48 999 99.0 99.0  0.71  9.09  6.13 127 9999.0 999.0  11.7 999.0 99.0 99.00
2017 03 26 23 18 999 99.0 99.0  0.68  7.69  5.87 139 9999.0 999.0  11.7 999.0 99.0 99.00
2017 03 26 23 48 999 99.0 99.0  0.65  7.69  5.91 135 9999.0 999.0  11.1 999.0 99.0 99.00
2017 03 27 00 18 999 99.0 99.0  0.72  9.88  6.33 132 9999.0 999.0  10.7 999.0 99.0 99.00
2017 03 27 00 48 999 99.0 99.0  0.70  8.33  6.27 127 9999.0 999.0  11.3 999.0 99.0 99.00
2017 03 27 01 18 999 99.0 99.0  0.73  9.09  6.41 130 9999.0 999.0  11.1 999.0 99.0 99.00
2017 03 27 01 48 999 99.0 99.0  0.72  9.88  6.18 132 9999.0 999.0  10.8 999.0 99.0 99.00
2017 03 27 02 18 999 99.0 99.0  0.84  9.09  6.34 125 9999.0 999.0  10.5 999.0 99.0 99.00
2017 03 27 02 48 999 99.0 99.0  0.85  9.88  6.25 131 9999.0 999.0  10.3 999.0 99.0 99.00
2017 03 27 03 18 999 99.0 99.0  0.89  9.88  6.46 124 9999.0 999.0  10.5 999.0 99.0 99.00
2017 03 27 03 48 999 99.0 99.0  0.87  6.67  6.32  28 9999.0 999.0  10.8 999.0 99.0 99.00
2017 03 27 04 18 999 99.0 99.0  0.87  7.14  6.33  41 9999.0 999.0  10.9 999.0 99.0 99.00
2017 03 27 04 48 999 99.0 99.0  0.90  9.09  6.52 132 9999.0 999.0  10.7 999.0 99.0 99.00
2017 03 27 05 18 999 99.0 99.0  0.95  7.14  6.43  72 9999.0 999.0  11.2 999.0 99.0 99.00
2017 03 27 05 48 999 99.0 99.0  0.99  6.67  6.39  54 9999.0 999.0  11.2 999.0 99.0 99.00
2017 03 27 06 18 999 99.0 99.0  1.01  6.67  6.01  69 9999.0 999.0  10.7 999.0 99.0 99.00
2017 03 27 06 48 999 99.0 99.0  1.01  7.69  5.67 114 9999.0 999.0  10.6 999.0 99.0 99.00
2017 03 27 07 18 999 99.0 99.0  1.06  9.09  5.52 131 9999.0 999.0  10.4 999.0 99.0 99.00
2017 03 27 07 48 999 99.0 99.0  1.15  8.33  5.59 123 9999.0 999.0  10.5 999.0 99.0 99.00
2017 03 27 08 18 999 99.0 99.0  1.10  7.69  5.37  66 9999.0 999.0  10.5 999.0 99.0 99.00
2017 03 27 08 48 999 99.0 99.0  1.09  7.69  5.29 103 9999.0 999.0  10.6 999.0 99.0 99.00
2017 03 27 09 18 999 99.0 99.0  1.19  7.69  5.41  83 9999.0 999.0  10.6 999.0 99.0 99.00
2017 03 27 09 48 999 99.0 99.0  1.12  7.14  5.22 100 9999.0 999.0  10.5 999.0 99.0 99.00
2017 03 27 10 18 999 99.0 99.0  1.15  7.69  5.24  89 9999.0 999.0  10.3 999.0 99.0 99.00
2017 03 27 10 48 999 99.0 99.0  1.13  8.33  5.18 113 9999.0 999.0  10.3 999.0 99.0 99.00
2017 03 27 11 18 999 99.0 99.0  1.09  7.69  5.17  87 9999.0 999.0  10.4 999.0 99.0 99.00
2017 03 27 11 48 999 99.0 99.0  1.10  8.33  5.29 106 9999.0 999.0  10.5 999.0 99.0 99.00
2017 03 27 12 18 999 99.0 99.0  1.08  7.69  5.29  61 9999.0 999.0  10.6 999.0 99.0 99.00
2017 03 27 12 48 999 99.0 99.0  1.05  8.33  5.32 125 9999.0 999.0  10.8 999.0 99.0 99.00
2017 03 27 13 18 999 99.0 99.0  1.09  7.69  5.50 107 9999.0 999.0  10.6 999.0 99.0 99.00
2017 03 27 13 48 999 99.0 99.0  1.06  7.69  5.44  68 9999.0 999.0  11.0 999.0 99.0 99.00
2017 03 27 14 18 999 99.0 99.0  1.15  7.69  5.92 103 9999.0 999.0  11.2 999.0 99.0 99.00
2017 03 27 14 48 999 99.0 99.0  1.10  8.33  5.94  79 9999.0 999.0  11.4 999.0 99.0 99.00
2017 03 27 15 18 999 99.0 99.0  1.13  8.33  6.10  99 9999.0 999.0  11.8 999.0 99.0 99.00
2017 03 27 15 48 999 99.0 99.0  1.16  8.33  6.22  99 9999.0 999.0  11.8 999.0 99.0 99.00
2017 03 27 16 18 999 99.0 99.0  1.10  9.88  6.18 116 9999.0 999.0  11.5 999.0 99.0 99.00
2017 03 27 16 48 999 99.0 99.0  1.09  9.09  6.24 118 9999.0 999.0  12.2 999.0 99.0 99.00
2017 03 27 17 18 999 99.0 99.0  1.19  7.69  6.32  80 9999.0 999.0  12.6 999.0 99.0 99.00
2017 03 27 17 48 999 99.0 99.0  1.10  7.14  6.23 111 9999.0 999.0  13.2 999.0 99.0 99.00
2017 03 27 18 18 999 99.0 99.0  1.17  7.69  6.57  85 9999.0 999.0  12.9 999.0 99.0 99.00
2017 03 27 18 48 999 99.0 99.0  1.12  7.69  6.55  69 9999.0 999.0  12.5 999.0 99.0 99.00
2017 03 27 19 18 999 99.0 99.0  1.12  9.09  6.53 109 9999.0 999.0  12.3 999.0 99.0 99.00
2017 03 27 19 48 999 99.0 99.0  1.07  8.33  6.40 103 9999.0 999.0  12.2 999.0 99.0 99.00
2017 03 27 20 18 999 99.0 99.0  1.16  9.88  6.63 109 9999.0 999.0  11.9 999.0 99.0 99.00
2017 03 27 20 48 999 99.0 99.0  1.12  9.09  6.59 111 9999.0 999.0  11.9 999.0 99.0 99.00
2017 03 27 21 18 999 99.0 99.0  1.11  8.33  6.49  99 9999.0 999.0  12.1 999.0 99.0 99.00
2017 03 27 21 48 999 99.0 99.0  1.07  9.88  6.55 116 9999.0 999.0  11.6 999.0 99.0 99.00
2017 03 27 22 18 999 99.0 99.0  1.08  8.33  6.48  97 9999.0 999.0  11.5 999.0 99.0 99.00
2017 03 27 22 48 999 99.0 99.0  1.14  9.88  6.39 110 9999.0 999.0  11.6 999.0 99.0 99.00
2017 03 27 23 18 999 99.0 99.0  1.12  7.69  6.50  97 9999.0 999.0  11.5 999.0 99.0 99.00
2017 03 27 23 48 999 99.0 99.0  1.07  8.33  6.51  97 9999.0 999.0  11.3 999.0 99.0 99.00
2017 03 28 00 18 999 99.0 99.0  1.11  9.09  6.60 114 9999.0 999.0  12.3 999.0 99.0 99.00
2017 03 28 00 48 999 99.0 99.0  1.14 10.53  6.52 116 9999.0 999.0  12.6 999.0 99.0 99.00
2017 03 28 01 18 999 99.0 99.0  1.18  9.09  6.55 113 9999.0 999.0  12.5 999.0 99.0 99.00
2017 03 28 01 48 999 99.0 99.0  1.38  9.88  7.09 130 9999.0 999.0  12.5 999.0 99.0 99.00
2017 03 28 02 18 999 99.0 99.0  1.18  9.09  6.80 118 9999.0 999.0  12.4 999.0 99.0 99.00
2017 03 28 02 48 999 99.0 99.0  1.18 10.53  6.57 100 9999.0 999.0  12.2 999.0 99.0 99.00
2017 03 28 03 18 999 99.0 99.0  1.19  9.09  6.63 127 9999.0 999.0  11.9 999.0 99.0 99.00
2017 03 28 03 48 999 99.0 99.0  1.21  9.09  6.94 124 9999.0 999.0  11.7 999.0 99.0 99.00
2017 03 28 04 18 999 99.0 99.0  1.19  9.88  6.86 118 9999.0 999.0  11.5 999.0 99.0 99.00
2017 03 28 04 48 999 99.0 99.0  1.12  9.09  6.55 118 9999.0 999.0  11.6 999.0 99.0 99.00
2017 03 28 05 18 999 99.0 99.0  1.08  9.09  6.43 118 9999.0 999.0  11.6 999.0 99.0 99.00
2017 03 28 05 48 999 99.0 99.0  1.14 10.53  6.55 116 9999.0 999.0  11.6 999.0 99.0 99.00
2017 03 28 06 18 999 99.0 99.0  1.09  8.33  6.38 123 9999.0 999.0  11.7 999.0 99.0 99.00
2017 03 28 06 48 999 99.0 99.0  1.18  9.88  6.64 124 9999.0 999.0  11.7 999.0 99.0 99.00
2017 03 28 07 18 999 99.0 99.0  1.25  9.88  6.89 111 9999.0 999.0  11.6 999.0 99.0 99.00
2017 03 28 07 48 999 99.0 99.0  1.21 10.53  6.66 113 9999.0 999.0  11.5 999.0 99.0 99.00
2017 03 28 08 18 999 99.0 99.0  1.24  9.88  6.79 111 9999.0 999.0  11.3 999.0 99.0 99.00
2017 03 28 08 48 999 99.0 99.0  1.24  9.09  6.76 121 9999.0 999.0  11.2 999.0 99.0 99.00
2017 03 28 09 18 999 99.0 99.0  1.26 10.53  6.68 118 9999.0 999.0  11.1 999.0 99.0 99.00
2017 03 28 09 48 999 99.0 99.0  1.24 10.53  6.46 102 9999.0 999.0  11.1 999.0 99.0 99.00
2017 03 28 10 18 999 99.0 99.0  1.18 10.53  6.20 123 9999.0 999.0  11.1 999.0 99.0 99.00
2017 03 28 10 48 999 99.0 99.0  1.27  9.88  6.24 121 9999.0 999.0  11.1 999.0 99.0 99.00
2017 03 28 11 18 999 99.0 99.0  1.27  9.88  6.32 130 9999.0 999.0  11.1 999.0 99.0 99.00
2017 03 28 11 48 999 99.0 99.0  1.25  9.09  6.38 123 9999.0 999.0  11.1 999.0 99.0 99.00
2017 03 28 12 18 999 99.0 99.0  1.35  9.88  6.67 118 9999.0 999.0  11.1 999.0 99.0 99.00
2017 03 28 12 48 999 99.0 99.0  1.29  9.88  6.55 117 9999.0 999.0  11.1 999.0 99.0 99.00
2017 03 28 13 18 999 99.0 99.0  1.24  9.88  6.44 130 9999.0 999.0  11.2 999.0 99.0 99.00
2017 03 28 13 48 999 99.0 99.0  1.21  9.09  6.36 128 9999.0 999.0  11.3 999.0 99.0 99.00
2017 03 28 14 18 999 99.0 99.0  1.21 10.53  6.50 132 9999.0 999.0  11.3 999.0 99.0 99.00
2017 03 28 14 48 999 99.0 99.0  1.16  9.09  6.30 130 9999.0 999.0  11.4 999.0 99.0 99.00
2017 03 28 15 18 999 99.0 99.0  1.25  9.88  6.58 132 9999.0 999.0  11.6 999.0 99.0 99.00
2017 03 28 17 48 999 99.0 99.0  1.15 10.53  6.22 116 9999.0 999.0  12.1 999.0 99.0 99.00
2017 03 28 21 18 999 99.0 99.0  1.10 10.53  6.04 128 9999.0 999.0  12.0 999.0 99.0 99.00
2017 03 28 21 48 999 99.0 99.0  1.07  9.88  5.94 121 9999.0 999.0  12.0 999.0 99.0 99.00
2017 03 28 22 18 999 99.0 99.0  1.17  9.88  6.33 124 9999.0 999.0  12.0 999.0 99.0 99.00
2017 03 28 22 48 999 99.0 99.0  1.19  9.88  6.09 124 9999.0 999.0  11.9 999.0 99.0 99.00
2017 03 28 23 18 999 99.0 99.0  1.07  9.09  5.80 124 9999.0 999.0  11.9 999.0 99.0 99.00
2017 03 28 23 48 999 99.0 99.0  1.05 10.53  6.25 138 9999.0 999.0  11.8 999.0 99.0 99.00
2017 03 29 00 18 999 99.0 99.0  1.14  9.88  6.62 117 9999.0 999.0  11.7 999.0 99.0 99.00
2017 03 29 00 48 999 99.0 99.0  1.11  9.88  6.69 116 9999.0 999.0  11.7 999.0 99.0 99.00
2017 03 29 01 18 999 99.0 99.0  1.11  9.88  6.84 121 9999.0 999.0  11.7 999.0 99.0 99.00
2017 03 29 01 48 999 99.0 99.0  1.12  9.88  6.94 121 9999.0 999.0  11.6 999.0 99.0 99.00
2017 03 29 02 18 999 99.0 99.0  1.10 10.53  7.01 120 9999.0 999.0  11.6 999.0 99.0 99.00
2017 03 29 02 48 999 99.0 99.0  1.17  9.88  7.22 121 9999.0 999.0  11.6 999.0 99.0 99.00
2017 03 29 03 18 999 99.0 99.0  1.23  9.88  7.47 117 9999.0 999.0  11.5 999.0 99.0 99.00
2017 03 29 03 48 999 99.0 99.0  1.05 10.53  7.15 117 9999.0 999.0  11.4 999.0 99.0 99.00
2017 03 29 04 18 999 99.0 99.0  1.14  9.88  7.39 120 9999.0 999.0  11.6 999.0 99.0 99.00
2017 03 29 04 48 999 99.0 99.0  1.10  9.88  7.54 123 9999.0 999.0  11.6 999.0 99.0 99.00
2017 03 29 05 18 999 99.0 99.0  1.03  9.88  7.23 130 9999.0 999.0  11.4 999.0 99.0 99.00
2017 03 29 05 48 999 99.0 99.0  0.92  9.88  7.11 131 9999.0 999.0  11.3 999.0 99.0 99.00
2017 03 29 06 18 999 99.0 99.0  0.99  9.88  7.27 130 9999.0 999.0  11.9 999.0 99.0 99.00
2017 03 29 06 48 999 99.0 99.0  1.02  9.88  7.24 128 9999.0 999.0  11.7 999.0 99.0 99.00
2017 03 29 07 18 999 99.0 99.0  1.01  9.09  6.76 127 9999.0 999.0  11.7 999.0 99.0 99.00
2017 03 29 07 48 999 99.0 99.0  0.99  9.09  6.69 123 9999.0 999.0  11.7 999.0 99.0 99.00
2017 03 29 08 18 999 99.0 99.0  1.06 10.53  6.77 113 9999.0 999.0  11.5 999.0 99.0 99.00
2017 03 29 08 48 999 99.0 99.0  1.15  9.88  7.04 124 9999.0 999.0  11.2 999.0 99.0 99.00
2017 03 29 09 18 999 99.0 99.0  1.05  9.09  6.35 132 9999.0 999.0  11.1 999.0 99.0 99.00
2017 03 29 09 48 999 99.0 99.0  1.16  9.88  6.22 118 9999.0 999.0  10.9 999.0 99.0 99.00
2017 03 29 10 18 999 99.0 99.0  1.27  9.88  5.78 124 9999.0 999.0  10.6 999.0 99.0 99.00
2017 03 29 10 48 999 99.0 99.0  1.21  9.88  4.88 116 9999.0 999.0  10.5 999.0 99.0 99.00
2017 03 29 11 18 999 99.0 99.0  1.26  9.88  4.53 117 9999.0 999.0  10.3 999.0 99.0 99.00
2017 03 29 11 48 999 99.0 99.0  1.34  9.09  4.75 123 9999.0 999.0  10.2 999.0 99.0 99.00
2017 03 29 12 18 999 99.0 99.0  1.40  9.88  4.53 125 9999.0 999.0  10.2 999.0 99.0 99.00
2017 03 29 12 48 999 99.0 99.0  1.58  9.88  4.67 125 9999.0 999.0  10.2 999.0 99.0 99.00
2017 03 29 13 18 999 99.0 99.0  1.70  9.88  4.68 111 9999.0 999.0  10.2 999.0 99.0 99.00
2017 03 29 13 48 999 99.0 99.0  1.68  9.88  4.85 117 9999.0 999.0  10.1 999.0 99.0 99.00
2017 03 29 14 18 999 99.0 99.0  1.82  5.00  4.88  23 9999.0 999.0  10.1 999.0 99.0 99.00
2017 03 29 14 48 999 99.0 99.0  1.72  5.56  4.94  33 9999.0 999.0  10.0 999.0 99.0 99.00
2017 03 29 15 18 999 99.0 99.0  1.73  5.56  4.98  27 9999.0 999.0   9.8 999.0 99.0 99.00
2017 03 29 15 48 999 99.0 99.0  1.68  5.88  5.04  33 9999.0 999.0   9.6 999.0 99.0 99.00
2017 03 29 16 18 999 99.0 99.0  1.70  9.88  5.04 111 9999.0 999.0   9.7 999.0 99.0 99.00
2017 03 29 16 48 999 99.0 99.0  1.67 10.53  5.04 117 9999.0 999.0   9.6 999.0 99.0 99.00
2017 03 29 17 18 999 99.0 99.0  1.60  5.88  5.17  40 9999.0 999.0   9.5 999.0 99.0 99.00
2017 03 29 17 48 999 99.0 99.0  1.62  9.88  5.27  99 9999.0 999.0   9.5 999.0 99.0 99.00
2017 03 29 18 18 999 99.0 99.0  1.78  6.25  5.54  47 9999.0 999.0   9.4 999.0 99.0 99.00
2017 03 29 18 48 999 99.0 99.0  1.61  5.88  5.32  38 9999.0 999.0   9.5 999.0 99.0 99.00
2017 03 29 19 18 999 99.0 99.0  1.63  6.67  5.36  49 9999.0 999.0   9.5 999.0 99.0 99.00
2017 03 29 19 48 999 99.0 99.0  1.53  6.67  5.29  52 9999.0 999.0   9.6 999.0 99.0 99.00
2017 03 29 20 18 999 99.0 99.0  1.46  6.25  5.25  49 9999.0 999.0   9.6 999.0 99.0 99.00
2017 03 29 20 48 999 99.0 99.0  1.55  6.67  5.20  48 9999.0 999.0   9.7 999.0 99.0 99.00
2017 03 29 21 18 999 99.0 99.0  1.58  9.88  5.44 117 9999.0 999.0   9.6 999.0 99.0 99.00
2017 03 29 21 48 999 99.0 99.0  1.41  9.88  5.18 125 9999.0 999.0   9.7 999.0 99.0 99.00
2017 03 29 22 18 999 99.0 99.0  1.40  9.09  5.38 123 9999.0 999.0   9.7 999.0 99.0 99.00
2017 03 29 22 48 999 99.0 99.0  1.39  9.09  5.56 116 9999.0 999.0   9.8 999.0 99.0 99.00
2017 03 29 23 18 999 99.0 99.0  1.41  9.09  5.62 104 9999.0 999.0   9.8 999.0 99.0 99.00
